,zillow_id,latitude,longitude,year_built,bathrooms,bedrooms,last_sold_date,last_sold_price,property size,home_size
1029,15187489,37.721905,-122.47134,1924,1.0,2,05/15/2015,1250000,4983,1536
1030,15192869,37.713334,-122.446068,1961,2.0,3,04/17/2015,1225000,3088,1925
1031,15161148,37.743625,-122.416948,1947,1.0,1,02/25/2016,1220000,1750,900
1032,15196471,37.733613,-122.480807,1934,2.0,3,10/01/2015,1210000,4599,2407
1033,15196725,37.732344,-122.475721,2008,2.5,3,06/04/2014,1220000,3600,2585
1034,15196742,37.732769,-122.47427,1937,1.5,2,12/18/2014,1205000,4917,2392
1035,15197282,37.731813,-122.482982,1941,2.0,3,03/08/2016,1220000,2500,1800
1036,15197290,37.731254,-122.482946,1941,3.0,3,04/08/2014,1208000,3358,1667
1037,15197303,37.732058,-122.483347,1941,2.0,5,10/29/2013,1212000,2482,1525
1038,15197936,37.73115,-122.486809,1950,3.0,3,08/08/2014,1245000,3300,1500
1039,15198105,37.732595,-122.496852,1952,3.5,3,11/10/2015,1210000,3262,1466
1040,15198260,37.730081,-122.496079,1954,2.0,4,08/13/2014,1210000,3436,1605
1041,15199772,37.742195,-122.4375,1968,2.5,3,04/24/2015,1215000,1738,1868
1042,15200091,37.743614,-122.433628,1912,1.0,,04/08/2015,1205000,2000,1220
1043,15200453,37.738774,-122.43632,1969,2.5,3,11/18/2015,1220000,2622,1890
1044,15161545,37.742563,-122.409573,1907,2.0,2,04/21/2016,1220000,1750,1005
1045,15187600,37.722458,-122.465522,1924,1.0,3,03/25/2016,1250000,5279,1215
1046,15161148,37.743625,-122.416948,1947,1.0,1,02/25/2016,1220000,1750,900
1047,15115364,37.750165,-122.466743,1951,3.75,4,06/18/2013,1213000,2996,2550
1048,15116909,37.746417,-122.50462,1941,3.0,4,09/23/2015,1210000,3000,1822
1049,50885164,37.718062,-122.395062,2001,4.0,6,04/24/2015,1250000,3820,3080
1050,53153636,37.74745,-122.41299,1998,2.0,3,10/23/2013,1216000,,1328
1051,63197666,37.741749,-122.428765,1936,1.0,2,11/14/2014,1250000,,1486
1052,15187234,37.72513,-122.463337,1922,1.0,2,04/10/2015,1220000,9748,1150
1053,79845721,37.744376,-122.406054,2006,2.5,3,08/28/2015,1250000,1735,2100
1054,82786521,37.738519,-122.436254,1915,2.0,3,01/28/2014,1250000,,1564
1055,89239698,37.745269,-122.417015,1963,1.0,2,09/09/2015,1210000,1750,1225
1056,96046679,37.740364,-122.426986,1923,2.0,2,10/31/2013,1250000,3125,1498
1057,116157176,37.718658,-122.450942,2010,4.0,4,06/30/2015,1250000,2583,3092
1058,122064001,37.733819,-122.430396,,,,01/17/2014,1230000,,
1059,122064056,37.74413,-122.426632,1915,2.0,3,05/08/2013,1220000,,1505
1060,2099398156,37.72615,-122.3882,,,0,06/02/2015,1230000,,6976
1061,15116909,37.746417,-122.50462,1941,3.0,4,09/23/2015,1210000,3000,1822
1062,15117606,37.747587,-122.4875,1935,4.0,5,08/29/2014,1250000,3001,2392
1063,15118085,37.748217,-122.473163,1927,1.0,3,09/11/2014,1250000,3049,1369
1064,15187234,37.72513,-122.463337,1922,1.0,2,04/10/2015,1220000,9748,1150
1065,2106229715,37.7386,-122.496,1943,3.0,3,01/19/2016,1240000,1306,2414
1066,15181080,37.748735,-122.442285,1987,2.0,2,02/22/2016,1330000,,1424
1067,15187467,37.723234,-122.471514,1925,2.5,3,05/22/2013,1240000,6198,2352
1068,2146525897,37.748311,-122.426151,1900,,,10/31/2013,1250000,,
1069,15118457,37.744067,-122.506187,1962,2.5,4,01/29/2016,1225000,2996,2193
1070,80749705,37.775535,-122.407112,2005,2.0,2,08/25/2015,75000,,1582
1071,15068471,37.791089,-122.413658,1978,1.0,1,12/09/2013,537500,,653
1072,79844263,37.779422,-122.396712,2006,2.0,2,11/16/2015,788000,43560,938
1073,51082400,37.79307,-122.41818,1909,1.0,2,02/26/2015,1216000,,1242
1074,15071948,37.796425,-122.434985,1905,2.0,,09/13/2013,1233000,,1750
1075,15072004,37.796848,-122.431823,1926,2.0,3,05/23/2013,1220000,1394,1375
1076,15072674,37.795255,-122.43288,1900,1.0,1,03/04/2016,1250000,,1100
1077,15072749,37.795275,-122.4298,1964,2.0,2,07/17/2015,1225000,,1200
1078,15073597,37.793929,-122.424924,1922,2.0,3,09/13/2013,1250000,,2000
1079,15073656,37.794168,-122.426243,1931,1.0,1,05/08/2015,1211000,,1115
1080,15073693,37.794307,-122.422273,1991,2.0,2,10/16/2015,1220000,,1103
1081,15074196,37.791618,-122.422098,1992,2.0,3,04/17/2015,1246000,,1231
1082,15074199,37.791618,-122.422098,1992,2.0,2,06/06/2014,1225000,,1554
1083,15074246,37.791564,-122.424608,1965,2.0,2,01/19/2016,1240000,1525,1612
1084,15074304,37.791558,-122.425677,1926,1.0,1,11/03/2015,1227000,,1040
1085,15075414,37.788038,-122.430024,1904,1.0,3,01/29/2016,1250000,,1480
1086,15075623,37.786965,-122.43229,1885,2.0,3,11/14/2013,1250000,2235,1407
1087,15076452,37.78675,-122.424235,1993,2.0,2,03/02/2016,1250000,,1316
1088,15076713,37.786755,-122.4225,1988,3.0,3,12/12/2013,1250000,,1613
1089,15078320,37.776832,-122.429225,1890,2.0,,04/30/2013,1205000,2158,2268
1090,15078460,37.775745,-122.427543,1900,,,11/12/2015,1250000,1637,2785
1091,15078942,37.77167,-122.43404,1997,2.0,2,12/09/2014,1225000,,1463
1092,15079133,37.771465,-122.430855,1890,1.0,2,04/29/2015,1225000,1069,3000
1093,15079269,37.77056,-122.43333,1900,7.0,,12/02/2015,1225000,2696,7240
1094,15079633,37.803905,-122.443345,1993,2.0,2,06/13/2014,1208000,,1150
1095,15080012,37.80113,-122.443395,1927,2.0,2,11/13/2013,1245500,,1277
1096,15081961,37.790535,-122.441409,1916,1.0,1,10/23/2015,1250000,,1070
1097,15081981,37.789907,-122.442357,1890,2.0,2,10/31/2014,1250000,,1100
1098,15083348,37.782668,-122.457485,1921,1.0,2,03/18/2016,1250000,,1348
1099,15084474,37.780421,-122.458203,1937,1.0,2,02/06/2014,1250000,1324,1302
1100,15085371,37.774794,-122.456067,1905,1.0,,12/03/2014,1240000,1980,2010
1101,15085518,37.776803,-122.442953,1897,2.0,2,12/13/2013,1210000,2613,1375
1102,15085673,37.776085,-122.441035,1900,1.5,2,05/30/2014,1250000,3065,1408
1103,15086308,37.772748,-122.452254,1907,2.0,5,03/06/2015,1250000,2500,1723
1104,15086327,37.772571,-122.451179,1909,2.0,4,10/25/2013,1225000,,1623
1105,15086882,37.770605,-122.437235,1900,2.0,2,09/30/2015,1210000,,1155
1106,15086911,37.769853,-122.44385,1900,2.0,3,12/03/2013,1225000,,1500
1107,15087016,37.767959,-122.451234,1905,3.0,,07/07/2015,1225000,3171,4500
1108,15088159,37.763286,-122.447391,1974,4.0,,12/22/2015,1205000,,5736
1109,15089339,37.78694,-122.464994,1908,1.0,2,11/19/2013,1215000,,1625
1110,15090744,37.783237,-122.490008,1910,2.0,3,06/23/2015,1242000,3001,1150
1111,15091274,37.783505,-122.470579,1906,2.0,,04/16/2014,1208000,2996,1600
1112,15091430,37.784355,-122.463778,1900,2.0,4,07/12/2013,1225000,2996,2600
1113,15091555,37.783578,-122.459829,1900,1.0,2,05/28/2014,1230000,3123,1125
1114,15092241,37.78065,-122.491971,1924,1.0,2,07/06/2015,1213800,3000,1200
1115,15092396,37.779998,-122.495742,1925,1.5,3,06/12/2013,1250000,2084,1475
1116,15092931,37.777701,-122.508533,1938,1.0,3,05/28/2014,1221000,3000,1494
1117,15092934,37.777496,-122.508518,1939,1.0,3,07/03/2014,1231000,3000,1494
1118,15092935,37.777431,-122.508426,1939,1.0,3,10/20/2014,1208000,1742,1537
1119,15092969,37.778683,-122.508759,1931,2.0,3,12/04/2013,1250000,3000,1702
1120,15093761,37.779428,-122.487579,2015,2.0,2,08/31/2015,1220000,3000,1410
1121,15093928,37.779792,-122.480743,1914,2.0,6,09/11/2013,1238000,3000,2850
1122,15094002,37.778768,-122.479043,1916,1.5,3,03/19/2014,1226000,1438,1768
1123,15094694,37.778372,-122.463348,1907,1.0,,12/09/2015,1237500,3000,925
1124,15095169,37.777463,-122.47562,1916,3.0,5,01/22/2016,1240000,2996,1990
1125,15095247,37.776909,-122.477245,1915,2.0,3,02/27/2014,1219000,2060,2000
1126,15095382,37.77724,-122.480556,1918,1.0,2,12/16/2015,1250000,3001,1400
1127,15095686,37.776624,-122.488033,1924,,0,12/02/2013,1225000,2996,2640
1128,15096032,37.776075,-122.49916,1924,1.0,2,08/28/2015,1225000,3005,1600
1129,15096073,37.776018,-122.499792,2013,1.0,,04/30/2014,1250000,2683,1238
1130,15096201,37.776673,-122.503085,1923,2.0,3,03/26/2014,1250000,3598,3000
1131,15096806,37.774487,-122.504423,1926,3.0,4,11/10/2015,1230000,4199,2380
1132,15097081,37.774438,-122.496484,1919,1.0,,10/30/2015,1205000,2996,1800
1133,15097109,37.774122,-122.496642,1984,4.0,6,09/10/2013,1220000,2425,3175
1134,15097167,37.774207,-122.494607,1924,3.0,4,08/22/2014,1250000,2374,1696
1135,15097743,37.775305,-122.480416,1917,1.0,,03/18/2014,1225000,2931,1900
1136,15098994,37.774194,-122.469905,1916,3.5,3,06/13/2013,1211000,3000,1690
1137,15099194,37.773177,-122.47634,1923,4.0,6,12/09/2014,1250000,2500,3172
1138,15099684,37.774112,-122.48831,1932,4.0,5,04/21/2015,1250000,2374,2500
1139,15099764,37.773195,-122.490352,1925,2.5,2,12/31/2013,1238000,3000,1200
1140,15100033,37.772851,-122.496368,1925,4.0,6,10/24/2013,1217000,3000,3902
1141,15100052,37.772764,-122.496779,1925,3.5,6,01/24/2014,1250000,3000,3059
1142,15100300,37.773068,-122.502164,1922,3.0,5,10/01/2015,1250000,3000,1798
1143,15101054,37.763545,-122.502593,1912,2.0,3,06/05/2015,1238000,3001,1744
1144,15101287,37.762887,-122.497257,1947,,0,10/15/2015,1250000,1742,2150
1145,15101435,37.763169,-122.492432,1914,2.0,4,07/31/2014,1250000,2178,2062
1146,15101679,37.764342,-122.48611,1916,3.0,6,12/24/2013,1216000,2996,2993
1147,15102173,37.765489,-122.47026,1924,2.0,,04/10/2014,1212000,2500,2520
1148,15102741,37.762302,-122.468874,1910,3.0,3,02/13/2015,1213000,2495,1453
1149,15103014,37.762312,-122.478857,1923,1.0,2,10/24/2014,1235000,2996,1275
1150,15103390,37.76291,-122.488636,1928,4.0,5,09/30/2014,1240000,2060,2100
1151,15103550,37.761142,-122.492858,1946,2.0,,12/18/2015,1240000,1437,2024
1152,15103786,37.761296,-122.498792,1927,1.0,2,09/17/2015,1210000,3000,1210
1153,15103897,37.761045,-122.50135,1965,4.0,6,08/30/2013,1250000,3005,2632
1154,15104360,37.759381,-122.50296,1911,3.0,4,06/26/2015,1210000,2996,2351
1155,15104496,37.760143,-122.501274,1951,1.0,3,11/20/2015,1220000,2996,1325
1156,15104806,37.760337,-122.493769,1939,1.0,3,08/11/2015,1220000,3000,1526
1157,15105593,37.760152,-122.475319,1928,2.0,3,03/21/2014,1250000,2526,1509
1158,15105874,37.76042,-122.468426,1922,1.0,2,07/16/2015,1222000,1438,912
1159,15105973,37.761588,-122.466885,1909,1.5,3,07/11/2013,1201500,2996,1420
1160,15106067,37.76063,-122.463642,1916,1.0,3,01/24/2014,1220000,2374,1950
1161,15106174,37.759356,-122.464169,1937,2.0,3,11/26/2013,1210000,3005,1500
1162,15106495,37.759381,-122.472473,1947,2.0,,05/09/2014,1210000,6298,1400
1163,15106582,37.759157,-122.47437,1941,1.0,2,09/14/2015,1250000,3000,1105
1164,15108065,37.75569,-122.508487,1907,2.0,4,03/24/2015,1210000,3600,1832
1165,15108302,37.755994,-122.50272,1940,1.0,2,02/24/2016,1205000,3000,1566
1166,15108819,37.757201,-122.490916,1942,1.0,3,12/18/2015,1250000,2178,1450
1167,15109778,37.757217,-122.467239,1924,2.0,4,03/31/2015,1250000,3000,2173
1168,15109787,37.756757,-122.467501,1923,2.0,3,04/22/2014,1220000,2495,1129
1169,15110223,37.754317,-122.503021,1955,3.0,5,11/18/2014,1250000,3000,3200
1170,15110924,37.755231,-122.48547,1939,2.0,3,10/20/2015,1200800,2996,1400
1171,15110995,37.754299,-122.484746,1939,3.0,4,05/23/2013,1230000,3000,2200
1172,15111394,37.755513,-122.473706,1937,2.0,3,09/23/2014,1250000,4547,1545
1173,15111657,37.755381,-122.46645,1925,2.0,3,11/15/2013,1230000,3049,1975
1174,15111723,37.755605,-122.464355,1931,2.0,3,08/06/2015,1225000,2495,1975
1175,15111993,37.752975,-122.46978,1951,1.0,2,10/26/2015,1227000,2474,1112
1176,15112035,37.75367,-122.471459,1964,2.0,4,07/12/2013,1225000,3715,2038
1177,15112285,37.753724,-122.477183,1923,1.5,3,12/02/2014,1237500,3000,1930
1178,15112435,37.753073,-122.481021,1938,2.5,4,08/15/2014,1210000,3001,2234
1179,15113076,37.75325,-122.494457,1947,2.5,3,12/22/2015,1230000,2931,2180
1180,15144376,37.76115,-122.434402,1901,2.0,,01/29/2014,1240000,2495,2765
1181,15145011,37.759635,-122.4251,1908,1.0,2,07/30/2013,1230000,,1196
1182,15146218,37.755252,-122.431063,1904,1.0,1,08/08/2013,1205000,2850,900
1183,15146664,37.753595,-122.424804,1910,1.0,3,06/12/2014,1250000,1597,1200
1184,15146676,37.754321,-122.423906,1898,6.0,7,03/20/2014,1225000,3760,3852
1185,15146824,37.75381,-122.413902,1908,2.0,4,09/23/2014,1225000,2700,5526
1186,15146866,37.753295,-122.414508,1900,4.0,9,03/31/2015,1250000,3049,1947
1187,15147149,37.752473,-122.42944,1900,1.0,2,11/20/2013,1250000,1838,1292
1188,15147399,37.775673,-122.41137,1921,2.0,4,07/03/2013,1250000,2500,1500
1189,15147410,37.775089,-122.412623,1908,3.0,4,03/26/2014,1250000,2125,4480
1190,15148017,37.783699,-122.39359,1907,2.0,1,05/23/2014,1225000,,1335
1191,15148083,37.783699,-122.39359,1907,2.0,1,12/12/2014,1215000,,1334
1192,15148644,37.788008,-122.389643,1997,2.0,2,06/05/2015,1249000,,1200
1193,15148817,37.765333,-122.406814,1900,1.0,1,09/12/2014,1227000,2117,1480
1194,15149175,37.762408,-122.406536,1900,2.0,1,03/15/2016,1250000,2500,1250
1195,15149724,37.76094,-122.398055,1979,2.0,2,02/22/2016,1240000,,1075
1196,15149784,37.760459,-122.399735,1978,2.0,,11/21/2014,1225000,,1150
1197,15150551,37.758225,-122.399341,1911,1.0,1,10/16/2015,1230000,2613,781
1198,15150842,37.758314,-122.394489,1908,1.0,3,12/17/2014,1230000,2500,1525
1199,15151113,37.756988,-122.409211,1900,1.0,,04/03/2015,1225000,2496,1240
1200,15151299,37.75505,-122.410009,1896,1.0,,03/31/2014,1240000,2600,1270
1201,15151569,37.755525,-122.400399,1908,3.0,3,08/29/2014,1250000,2500,821
1202,2112900484,37.748696,-122.415061,1900,2.0,5,06/04/2013,1085000,1963,3312
1203,15152257,37.753108,-122.400748,1908,2.0,,12/21/2015,1213500,2500,1500
1204,15152704,37.751065,-122.402525,1908,3.0,5,01/20/2015,1210000,2252,2533
1205,15180488,37.752101,-122.413177,1900,3.0,7,01/16/2015,1250000,1742,3200
1206,15070937,37.801047,-122.421649,1900,2.0,2,07/23/2014,1207500,,1465
1207,15127517,37.763051,-122.43753,1977,2.0,2,04/17/2014,1240000,1350,1124
1208,15064006,37.804401,-122.404265,1975,2.5,3,04/10/2015,1250000,,1642
1209,15083238,37.784997,-122.444098,1877,2.0,6,09/22/2015,1250000,3128,3320
1210,15128863,37.75436,-122.460701,1962,2.0,3,10/02/2015,1225000,3297,1433
1211,15149210,37.761456,-122.408461,1900,1.0,2,01/22/2016,1250000,2495,962
1212,15064395,37.803748,-122.408531,1975,2.0,2,09/11/2014,1238000,,1567
1213,15064836,37.803272,-122.407826,1977,2.0,2,10/15/2015,1231000,1006,1
1214,15065543,37.800424,-122.414764,1926,2.0,4,07/03/2014,1237500,3564,3478
1215,49941104,37.781346,-122.450675,2000,2.0,3,04/03/2015,1238000,,1393
1216,50894950,37.801198,-122.443404,1926,2.5,2,11/15/2013,1225000,2344,1246
1217,52355635,37.785142,-122.466457,1914,1.5,2,04/10/2014,1240000,2065,1780
1218,53153178,37.798116,-122.42288,1998,2.0,2,06/18/2014,1220000,,1168
1219,53153265,37.780245,-122.447696,1940,2.0,2,08/20/2014,1250000,2260,1636
1220,53153297,37.770239,-122.446685,1904,1.0,3,07/31/2014,1250000,,1651
1221,53153496,37.78575,-122.397404,2000,2.0,2,11/12/2015,1225000,,1097
1222,53153545,37.784512,-122.391427,1998,2.0,2,06/06/2014,1225000,,1384
1223,53153575,37.78063,-122.389635,2000,2.0,2,11/16/2015,1250000,,1115
1224,53153607,37.762336,-122.389354,1998,2.0,2,11/06/2015,1215000,,1317
1225,53734602,37.754315,-122.434065,1923,1.0,3,01/10/2014,1210000,,1520
1226,53734651,37.78063,-122.389635,2000,2.0,2,10/24/2013,1225000,,1165
1227,54854296,37.792578,-122.407366,2001,2.0,2,11/25/2015,1250000,3093,886
1228,54854327,37.794093,-122.431274,1951,2.0,2,08/28/2013,1228000,1716,1078
1229,54854526,37.765938,-122.453168,1907,1.5,3,02/14/2014,1220000,,1528
1230,54854595,37.767714,-122.42575,1924,1.0,2,08/12/2015,1250000,,1070
1231,54854611,37.75691,-122.425273,1911,,,10/02/2015,1225000,2309,1238
1232,54854673,37.78063,-122.389635,2000,2.0,2,10/16/2013,1210000,,1279
1233,54854730,37.761058,-122.396069,1908,1.0,3,01/30/2014,1250000,,1407
1234,58883369,37.804334,-122.41245,2001,2.0,2,11/24/2015,1243000,,1243
1235,59700193,37.77963,-122.45851,1940,1.0,2,12/10/2015,1210000,,1154
1236,59700341,37.755624,-122.438176,1900,1.0,1,07/10/2015,1230000,1200,741
1237,59779746,37.760816,-122.417422,2000,2.5,3,11/14/2013,1205000,4900,1639
1238,61288329,37.800401,-122.44436,1926,1.0,2,10/31/2013,1250000,,1345
1239,61288405,37.756267,-122.44302,2003,2.5,3,06/16/2014,1249000,,1901
1240,61288430,37.759702,-122.430118,1924,1.5,1,03/24/2016,1225000,2800,926
1241,61288436,37.758632,-122.416126,2002,2.0,3,08/28/2013,1250000,,1982
1242,61325154,37.764604,-122.447704,1965,2.0,2,09/04/2015,1225000,1487,1299
1243,61325240,37.759138,-122.442427,1949,1.0,2,12/02/2015,1225000,,1119
1244,63107192,37.764729,-122.428413,2006,1.25,2,03/08/2016,1245000,,1146
1245,63139251,37.798121,-122.436351,1906,1.0,2,07/19/2013,1235000,,1437
1246,63195987,37.805612,-122.409653,1980,2.0,3,11/04/2014,1239000,,1854
1247,63196870,37.778674,-122.443263,1925,1.0,2,10/03/2014,1210000,3438,1268
1248,63196890,37.776666,-122.4411,2003,2.0,2,01/03/2014,1227000,2848,1344
1249,63196938,37.769369,-122.445536,1904,2.0,3,11/01/2013,1210000,3453,1620
1250,63196965,37.784107,-122.485519,2003,2.0,2,02/24/2016,1230000,2996,1228
1251,63197013,37.76393,-122.46387,2003,2.0,2,07/31/2008,785000,,1010
1252,63197327,37.78622,-122.40431,2001,1.0,1,04/17/2015,1227000,,947
1253,15064006,37.804401,-122.404265,1975,2.5,3,04/10/2015,1250000,,1642
1254,64969472,37.765164,-122.41275,2003,2.0,3,09/27/2013,1250000,17,2130
1255,64969757,37.758487,-122.412814,2002,2.0,1,03/02/2016,1215000,15312,1302
1256,64969808,37.771585,-122.418825,2002,,,11/20/2013,1225000,,1805
1257,64969931,37.758487,-122.412814,2002,2.0,1,02/01/2016,1230000,15313,1309
1258,64971458,37.769927,-122.436534,1941,1.0,2,10/15/2015,1225000,,1000
1259,64971524,37.765576,-122.433883,1924,1.5,2,10/11/2013,1235000,,1410
1260,2100776147,37.797203,-122.421035,1925,3.0,3,12/18/2015,1211500,1920,1755
1261,64972404,37.763311,-122.431097,1943,2.0,2,02/20/2014,1250000,,2065
1262,64972492,37.787031,-122.393642,2004,2.0,2,08/20/2015,1250000,,983
1263,64972644,37.787031,-122.393642,2004,2.0,2,12/11/2015,1249000,,995
1264,64972813,37.76481,-122.41271,2003,2.0,1,07/27/2015,1225000,,1
1265,64972848,37.759061,-122.396503,2004,3.5,3,02/28/2014,1250000,,1765
1266,64973005,37.774185,-122.394749,2004,2.0,2,11/22/2013,1235000,,1464
1267,67394369,37.78691,-122.390925,2002,2.0,3,03/09/2015,1210000,,1432
1268,67394662,37.777528,-122.391686,2003,1.5,2,10/16/2013,1250000,,1452
1269,69807251,37.786236,-122.389069,2006,2.0,2,05/30/2014,1250000,,1259
1270,69817625,37.783594,-122.390725,2004,2.0,2,07/30/2013,1225000,,1525
1271,69817915,37.783594,-122.390725,2002,2.0,2,08/30/2013,1250000,,1550
1272,69818868,37.79929,-122.404286,1912,1.0,2,10/02/2014,1212500,,947
1273,69818888,37.802424,-122.429526,1924,1.0,2,03/27/2015,1223500,,1191
1274,69819007,37.774824,-122.44493,1911,2.0,2,10/29/2014,1230000,,1171
1275,69819008,37.774959,-122.445127,1911,2.0,2,10/29/2014,1230000,,1135
1276,69819013,37.768256,-122.446887,1900,2.0,3,02/12/2014,1250000,,1939
1277,69819114,37.757972,-122.413818,1900,2.0,3,05/10/2013,1220000,,1395
1278,69819294,37.786235,-122.389068,2006,2.0,2,04/30/2013,1250000,,1259
1279,69819339,37.752409,-122.403983,2004,3.5,3,07/25/2013,1250000,,2192
1280,69819527,37.777645,-122.39343,2004,2.0,3,01/24/2014,1225000,,1653
1281,69819568,37.777645,-122.39343,2004,2.0,3,07/31/2013,1219000,,1518
1282,69819691,37.777641,-122.393417,2004,2.0,2,01/30/2014,1250000,,1286
1283,69819948,37.766113,-122.453171,2005,2.0,2,03/19/2014,1250000,,1323
1284,15064395,37.803748,-122.408531,1975,2.0,2,09/11/2014,1238000,,1567
1285,15064836,37.803272,-122.407826,1977,2.0,2,10/15/2015,1231000,1006,1
1286,15065543,37.800424,-122.414764,1926,2.0,4,07/03/2014,1237500,3564,3478
1287,79841600,37.786148,-122.394291,2006,2.0,2,12/12/2014,1207500,,1083
1288,79841908,37.774703,-122.394088,2007,2.0,2,08/25/2015,1250000,,1215
1289,79842101,37.762084,-122.389007,2007,2.0,3,08/12/2014,1215000,,1490
1290,79842948,37.774703,-122.394089,2007,2.0,2,09/30/2014,1215000,,1235
1291,79843218,37.765301,-122.435783,1929,1.0,2,06/30/2015,1250000,2996,1300
1292,79844576,37.781379,-122.423141,2007,2.0,2,08/13/2015,1225000,,1219
1293,79846086,37.774353,-122.444686,1914,1.0,2,10/26/2015,1225000,,1173
1294,79846696,37.77033,-122.430889,1912,1.0,2,11/06/2014,1215000,,
1295,79847319,37.779422,-122.39669,2006,2.0,2,11/26/2014,1238000,,1111
1296,79847539,37.766075,-122.433792,1932,2.0,2,07/19/2013,1250000,,1614
1297,79847615,37.758064,-122.434378,1923,1.5,2,10/11/2013,1240000,,1373
1298,80734341,37.780767,-122.402142,2001,2.0,2,09/09/2015,1230000,,838
1299,80734731,37.775975,-122.410772,2003,2.0,1,07/18/2014,1250000,,1819
1300,80737897,37.762136,-122.408479,1999,2.0,3,05/28/2014,1230000,,1936
1301,80740165,37.780767,-122.402142,2001,2.0,2,10/17/2013,1225000,,1288
1302,80740523,37.782567,-122.393863,2002,2.5,2,07/08/2014,1210100,,1655
1303,80742344,37.761314,-122.390052,1906,2.0,2,05/28/2014,1250000,,1400
1304,80742370,37.780753,-122.394492,2002,2.0,2,10/02/2015,1250000,,1178
1305,80744004,37.780767,-122.402142,2001,2.0,2,10/10/2013,1250000,,838
1306,80747308,37.770885,-122.413452,1993,2.0,1,02/22/2016,1230000,,1761
1307,80748715,37.783241,-122.40735,1926,1.0,1,08/31/2015,1237500,,996
1308,80750074,37.78355,-122.392417,1917,2.0,2,11/14/2013,1250000,,1385
1309,80750640,37.780628,-122.389625,2000,2.0,2,09/01/2015,1230000,,1165
1310,80752478,37.780767,-122.402142,2001,,,06/30/2015,1225000,,1095
1311,80755226,37.762136,-122.408479,1999,2.0,2,11/18/2015,1250000,,1662
1312,80755560,37.775283,-122.41144,2000,2.0,2,12/17/2015,1234000,,1599
1313,80756386,37.775975,-122.410772,2003,2.5,2,07/18/2014,1250000,,1704
1314,82785236,37.798027,-122.400093,2007,2.0,2,02/25/2014,1250000,,1207
1315,82785572,37.773891,-122.421875,2008,2.0,2,04/10/2015,1225000,,1023
1316,82785592,37.769618,-122.430885,1900,1.0,2,03/28/2016,1225000,,1115
1317,82785630,37.778031,-122.442157,1900,1.0,2,11/20/2015,1200100,2424,1444
1318,82785716,37.762092,-122.462371,1916,1.0,2,03/20/2015,1225000,,1284
1319,82785952,37.783241,-122.40735,2009,2.0,2,11/24/2015,1250000,,1245
1320,82786043,37.786064,-122.392173,2008,2.0,2,05/23/2014,1245000,,1278
1321,82786055,37.786064,-122.392173,2008,2.0,2,03/13/2014,1220000,,1278
1322,82786276,37.77898,-122.391754,2007,2.0,2,08/18/2015,1226000,,1020
1323,82786564,37.773387,-122.395759,2007,2.0,2,05/16/2014,1250000,,1210
1324,82789834,37.76566,-122.428413,1905,1.5,2,05/06/2013,1250000,,1600
1325,83152743,37.778705,-122.412635,2008,2.0,2,09/05/2013,1245000,,1201
1326,83152839,37.773891,-122.421875,2008,2.0,2,09/30/2014,1246000,,990
1327,15063845,37.804401,-122.404265,1975,2.0,2,07/22/2014,741000,1194,1333
1328,89237753,37.76408,-122.403289,2007,2.0,2,10/16/2015,1219000,,1037
1329,89237896,37.764114,-122.402984,2007,2.5,3,04/28/2014,1219000,,1443
1330,89239510,37.776725,-122.480552,,2.0,3,03/11/2016,1225000,,1203
1331,89239553,37.775544,-122.465285,,1.0,2,03/27/2015,1250000,,1493
1332,89239815,37.779371,-122.470275,1931,1.0,2,11/16/2015,1250000,,1508
1333,89239996,37.792491,-122.41571,2007,2.0,2,09/30/2014,1250000,,1111
1334,89237811,37.777843,-122.436099,1900,1.0,3,07/25/2009,950000,2500,1596
1335,89240584,37.78308,-122.407541,1900,2.0,2,10/13/2015,1220000,,864
1336,95270646,37.770633,-122.421836,2008,3.0,3,05/20/2013,1210000,3541,1683
1337,95286677,37.796913,-122.4039,2008,2.0,2,09/08/2014,1205000,,1044
1338,96014690,37.761207,-122.417465,2009,2.5,3,01/09/2014,1210000,3423,1304
1339,96017437,37.77393,-122.39624,2009,2.0,2,08/05/2014,1205000,,966
1340,96018886,37.773929,-122.39624,2009,2.0,2,11/16/2015,1230000,,966
1341,96020161,37.763798,-122.46386,2008,2.0,3,11/05/2014,1240000,2374,1450
1342,96023877,37.751506,-122.421264,1950,2.0,3,06/08/2015,1225000,,
1343,96030328,37.770633,-122.421836,2008,3.0,3,04/26/2013,1235000,3528,1679
1344,96039973,37.770633,-122.421836,2008,3.0,3,06/14/2013,1210000,3541,1639
1345,96044646,37.753593,-122.424797,1910,1.0,1,08/18/2015,1201500,1597,919
1346,96023877,37.751506,-122.421264,1950,2.0,3,06/08/2015,1225000,,
1347,51082400,37.79307,-122.41818,1909,1.0,2,02/26/2015,1216000,,1242
1348,96044646,37.753593,-122.424797,1910,1.0,1,08/18/2015,1201500,1597,919
1349,96023877,37.751506,-122.421264,1950,2.0,3,06/08/2015,1225000,,
1350,111710957,37.790542,-122.395919,2009,2.0,1,07/31/2013,1220000,,1027
1351,111711133,37.760113,-122.409928,2009,2.0,2,08/04/2014,1235000,,1450
1352,111920906,37.790542,-122.395919,2009,1.0,1,09/24/2015,1250000,,838
1353,111930969,37.770488,-122.437927,,1.0,2,11/18/2015,1225000,,
1354,111931661,37.774132,-122.436667,1925,2.0,2,03/11/2014,1210000,,1484
