,latitude,longitude,year_built,bathrooms,bedrooms,last_sold_date,last_sold_price,property size,home_size
1080,37.781651,-122.399117,2008,1.0,1,12/18/2014,389000,,264
1081,37.78165,-122.399116,2008,,0,05/24/2013,320000,,284
1082,37.77528,-122.462858,1905,1.0,2,08/05/2015,392500,,940
1083,37.763825,-122.436716,1966,,2,08/20/2014,323000,,1622
1084,37.754439,-122.390812,2012,3.0,2,12/24/2014,327000,,1575
1085,37.774444,-122.445869,1912,1.0,1,02/28/2014,412000,,420
1086,37.785714,-122.456884,1920,1.0,2,12/03/2014,364000,,996
1087,37.779049,-122.459053,1977,1.0,1,11/27/2013,410000,,531
1088,37.777362,-122.42324,2014,2.0,2,03/14/2014,337500,,916
1089,37.777362,-122.42324,2014,2.0,2,02/07/2014,332600,,1062
1090,37.777362,-122.42324,2014,2.0,2,02/04/2014,337500,,916
1091,37.775525,-122.427535,1889,3.0,4,07/01/2013,434000,1240,2680
1092,37.775344,-122.427233,1895,1.0,3,05/13/2014,382500,,1219
1093,37.769856,-122.426551,2014,1.0,1,02/23/2016,410000,,640
1094,37.769012,-122.445762,1904,2.0,3,12/09/2014,400000,,1499
1095,37.785121,-122.412498,1919,4.0,,04/17/2015,400000,4375,4000
1096,37.766736,-122.417984,2014,1.0,1,08/06/2014,408500,14125,383
1097,37.7778,-122.423,,1.0,1,01/20/2016,321634,,
1098,37.779884,-122.408325,1909,1.0,1,10/17/2014,400000,,480
1099,37.765068,-122.428359,,,,08/25/2014,401000,,450
1100,37.78836,-122.43119,,1.0,0,05/01/2014,368000,,
1101,37.79814,-122.44598,1915,1.0,,04/15/2014,324000,,265
1102,37.78223,-122.436843,,1.0,2,03/02/2014,395000,,
1103,37.802975,-122.404231,,1.0,0,09/12/2013,415000,,
1104,37.767189,-122.448547,1904,1.0,0,02/13/2015,367500,,309
1105,37.77578,-122.4372,1924,1.0,0,01/27/2015,386000,,500
1106,37.80004,-122.4061,2012,1.0,0,01/15/2016,390000,1150,264
1107,37.795898,-122.411003,1907,1.0,1,12/02/2014,415000,,470
1108,37.711668,-122.4116,1912,1.0,2,,,4138,750
1109,37.720897,-122.393372,1914,1.0,2,05/05/2008,22500,2495,1035
1110,37.779014,-122.409446,2012,1.0,0,05/10/2012,319000,,303
1111,37.749896,-122.479063,1927,3.0,3,08/07/2015,434000,2996,1450
1112,37.747491,-122.50746,1963,1.0,1,08/14/2015,475000,,726
1113,37.746486,-122.488245,1936,1.0,3,08/08/2013,483600,2500,1224
1114,37.74766,-122.484282,1948,1.0,,04/07/2015,432500,3000,1370
1115,37.741815,-122.495761,1945,2.0,,11/05/2013,432500,2063,2048
1116,37.741161,-122.470448,1927,1.0,,04/03/2014,475000,2495,1825
1117,37.739881,-122.484814,1906,1.0,,02/05/2014,475000,2996,1410
1118,37.739483,-122.487593,1910,1.0,,02/05/2014,475000,2996,1370
1119,37.736889,-122.502458,1949,1.0,,12/20/2013,469000,2996,1293
1120,37.735489,-122.491069,1948,3.0,,11/12/2013,462500,4072,2092
1121,37.744268,-122.46259,1923,1.0,,05/02/2014,420000,5000,1970
1122,37.74388,-122.457274,1928,3.0,2,03/11/2014,435000,2464,1695
1123,37.734213,-122.450265,1960,1.0,,06/09/2015,435000,2805,943
1124,37.73184,-122.443995,1980,1.0,1,12/15/2014,441000,649,647
1125,37.73184,-122.443995,1980,,,12/15/2014,441000,,621
1126,37.730087,-122.446804,1925,3.0,4,11/26/2013,477500,1875,1558
1127,37.72721,-122.447825,1914,1.0,2,09/10/2014,450000,2809,900
1128,37.72581,-122.463,1987,1.0,2,11/03/2014,487500,,813
1129,37.72565,-122.462525,1985,1.0,2,05/31/2013,450000,,937
1130,37.72565,-122.462525,1985,1.0,2,05/31/2013,450000,,937
1131,37.725575,-122.4616,1985,1.0,1,08/23/2013,483000,,831
1132,37.728973,-122.371467,1989,1.5,2,07/25/2014,455000,,1150
1133,37.730235,-122.378975,1996,2.0,3,07/23/2015,481000,1472,1471
1134,37.730235,-122.378975,1996,2.0,3,07/23/2015,481000,1472,1471
1135,37.737403,-122.384247,1986,1.0,3,05/31/2013,485000,2178,912
1136,37.733191,-122.385389,1995,2.5,3,10/02/2014,492500,1050,1480
1137,37.733145,-122.385707,1995,3.0,3,06/30/2015,482000,1029,1515
1138,37.732885,-122.381924,1995,2.0,2,10/28/2013,430000,1075,1066
1139,37.737987,-122.382574,1992,3.0,2,10/04/2013,450000,958,1219
1140,37.73225,-122.386519,1954,1.0,2,06/05/2013,433000,2247,1360
1141,37.732022,-122.386326,1907,2.0,3,03/24/2014,490000,3750,896
1142,37.730077,-122.383419,1950,1.0,3,09/24/2013,441000,1873,1197
1143,37.730328,-122.383936,1945,1.0,3,10/30/2013,423000,2482,1160
1144,37.728354,-122.381454,1900,2.0,3,02/12/2016,430000,1873,1452
1145,37.728206,-122.381269,1965,3.0,3,06/21/2013,465000,2565,2050
1146,37.728447,-122.382065,1951,1.0,2,07/10/2013,475000,1873,1025
1147,37.729354,-122.38555,1917,2.0,3,08/15/2013,420000,1306,1154
1148,37.727372,-122.383129,1925,2.0,2,04/30/2013,465000,2500,1627
1149,37.729709,-122.387841,1925,1.0,1,10/10/2015,445000,2495,967
1150,37.729174,-122.388566,1925,1.0,1,07/10/2013,460000,2750,840
1151,37.726988,-122.384117,1900,3.0,4,05/15/2014,485000,2495,2495
1152,37.727554,-122.389043,1941,1.0,2,07/08/2015,490500,2613,1200
1153,37.721096,-122.389322,1900,2.0,3,03/20/2014,469000,2500,1300
1154,37.721564,-122.392879,1940,1.0,,06/25/2013,460000,2495,1335
1155,37.718291,-122.391101,1908,1.0,1,08/29/2014,465000,2160,1000
1156,37.720892,-122.395026,1956,1.0,3,09/13/2013,455000,2495,1329
1157,37.719126,-122.393584,1926,1.0,2,07/24/2013,480000,2500,1025
1158,37.71809,-122.391698,1905,1.0,,12/03/2014,479900,1999,675
1159,37.718172,-122.395822,1939,1.0,3,02/21/2014,420000,2500,862
1160,37.736499,-122.411469,1941,2.0,4,08/23/2013,465000,1750,976
1161,37.735609,-122.42119,1925,1.0,,04/16/2014,482500,2500,1250
1162,37.731764,-122.412643,1942,2.0,3,10/22/2015,450000,1742,875
1163,37.731037,-122.428171,1905,1.0,4,05/10/2013,490000,3267,1250
1164,37.730694,-122.425393,1938,1.0,2,05/20/2015,432500,2748,1025
1165,37.731143,-122.412404,1927,1.0,2,12/22/2015,467000,2173,1044
1166,37.728407,-122.425151,2016,3.0,4,06/28/2013,480000,2720,2362
1167,37.724707,-122.425017,1950,1.0,,09/12/2013,485000,2548,1200
1168,37.727353,-122.410642,1963,3.0,4,07/10/2013,445000,2495,2078
1169,37.725857,-122.431028,1908,2.0,,05/21/2013,422000,2500,1670
1170,37.724562,-122.432412,1900,1.0,3,01/28/2014,460000,2500,1000
1171,37.725032,-122.432055,1923,1.0,1,05/23/2014,420000,2500,660
1172,37.72421,-122.430499,1910,1.0,1,09/16/2013,439000,2482,625
1173,37.723629,-122.429446,1900,1.0,,04/28/2014,470000,2500,776
1174,37.722331,-122.427563,1912,1.0,,02/25/2015,435500,2500,1125
1175,37.721156,-122.426274,1910,1.0,2,02/25/2015,485000,2495,500
1176,37.719489,-122.429307,1905,1.0,,12/20/2013,480000,2495,875
1177,37.718514,-122.428951,1908,1.0,3,03/08/2016,440000,2495,1150
1178,37.718601,-122.427791,1906,1.0,1,09/18/2013,455000,2482,624
1179,37.723595,-122.408,1939,1.0,,09/25/2013,485000,3000,1100
1180,37.719891,-122.409904,1951,1.0,2,11/05/2015,450000,2996,836
1181,37.719846,-122.405002,1958,1.0,4,04/30/2013,425000,2500,857
1182,37.719746,-122.405239,1963,1.0,3,03/07/2014,485500,2535,1100
1183,37.720088,-122.405319,1963,1.0,2,11/22/2013,490000,2530,952
1184,37.718974,-122.402973,1954,1.0,,08/09/2013,480000,2996,830
1185,37.71555,-122.400547,1912,1.0,2,09/04/2015,450000,1572,600
1186,37.716043,-122.407165,1910,1.0,2,06/15/2015,462000,2500,810
1187,37.714576,-122.413553,1959,1.0,,12/06/2013,465000,1873,1100
1188,37.713753,-122.412279,1944,1.0,2,03/01/2016,440000,1960,825
1189,37.711804,-122.414829,1944,1.0,,07/23/2013,490000,3105,975
1190,37.710872,-122.410526,1912,2.0,,05/30/2014,460000,2613,1500
1191,37.710639,-122.406579,1906,1.0,2,05/03/2013,480000,3049,1040
1192,37.70943,-122.418281,1947,1.0,2,08/29/2013,450000,2482,1169
1193,37.709384,-122.418118,1947,1.0,3,03/20/2014,490000,2500,1232
1194,37.709498,-122.420207,1947,2.0,3,04/26/2013,439000,2500,1355
1195,37.708991,-122.420985,1944,1.0,,04/18/2014,460000,1999,850
1196,37.710337,-122.421038,1945,1.0,2,12/09/2013,450000,2674,500
1197,37.715997,-122.433036,1911,1.0,,10/02/2015,470000,2495,1883
1198,37.717579,-122.435515,1931,2.0,2,02/20/2015,451500,2613,1244
1199,37.71101,-122.416046,1947,2.0,,10/31/2013,462000,3323,1273
1200,37.710301,-122.414693,1962,2.0,4,08/05/2015,491000,1424,1725
1201,37.71056,-122.41458,1962,2.0,4,03/31/2015,455000,1372,1726
1202,37.709702,-122.41427,1963,3.0,4,02/11/2014,475000,1425,1728
1203,37.709519,-122.413627,1963,2.0,,12/26/2013,428500,1424,1712
1204,37.709413,-122.416706,1947,1.0,2,09/29/2015,430000,2360,1000
1205,37.712309,-122.431934,1923,4.0,3,12/02/2013,440000,3489,1515
1206,37.70869,-122.426999,1987,2.0,2,05/11/2015,466000,,906
1207,37.710248,-122.426292,1994,2.0,2,02/07/2014,442000,,1068
1208,37.710248,-122.426292,1994,2.0,2,01/07/2014,445000,,1068
1209,37.710248,-122.426292,1994,2.0,2,09/11/2013,420000,,1043
1210,37.710248,-122.426292,1994,2.0,2,03/18/2014,420000,,1093
1211,37.712259,-122.434709,1925,1.0,2,09/11/2014,480000,89167320,1300
1212,37.746222,-122.441969,1972,1.0,,06/01/2015,450000,,592
1213,37.74276,-122.43696,1975,1.0,1,03/24/2006,485000,65699997,682
1214,37.74276,-122.43696,1975,1.0,,05/15/2014,430000,,636
1215,37.74276,-122.43696,1975,1.0,1,03/24/2006,485000,65699997,682
1216,37.74276,-122.43696,1975,1.0,1,09/27/2013,475000,2850,657
1217,37.74276,-122.43696,1975,1.0,1,02/28/2014,475000,,682
1218,37.709476,-122.451656,1998,,,12/30/2014,435000,,1022
1219,37.728517,-122.392531,2003,2.0,2,08/12/2015,475000,,843
1220,37.717454,-122.397116,1992,2.0,3,11/08/2013,477000,2500,1225
1221,37.731607,-122.374537,2001,2.0,1,03/24/2014,470000,,1147
1222,37.731607,-122.374537,2001,2.0,1,05/21/2013,430000,,1147
1223,37.72889,-122.44048,2003,2.0,3,06/20/2003,515000,,1521
1224,37.733085,-122.414555,2003,1.5,2,12/18/2014,446000,,866
1225,37.728501,-122.392533,2003,2.0,2,09/30/2014,430000,,800
1226,37.733174,-122.414551,2003,2.0,2,05/30/2014,479000,,1048
1227,37.733085,-122.414555,2003,2.0,2,07/30/2014,450000,,866
1228,37.71048,-122.467645,2002,1.0,1,07/25/2014,481000,,747
1229,37.71048,-122.467645,2002,2.0,2,11/12/2013,440000,,950
1230,37.71048,-122.467645,2002,2.0,2,06/18/2013,421000,,969
1231,37.718053,-122.39561,2003,2.0,2,09/19/2014,480000,2500,1373
1232,37.716333,-122.408365,1900,,,09/24/2014,430000,2495,
1233,37.710918,-122.389238,2001,2.0,2,11/20/2015,488000,,1063
1234,37.710918,-122.389238,2001,2.0,2,09/30/2013,420000,,1063
1235,37.71048,-122.467645,2002,1.0,1,03/12/2015,495000,,669
1236,37.71048,-122.467645,2002,1.0,1,09/16/2014,426000,,665
1237,37.71048,-122.467645,2001,1.0,1,09/30/2015,483000,,515
1238,37.71048,-122.467645,2002,2.0,2,12/20/2013,430000,,1021
1239,37.71048,-122.467645,2002,2.0,2,07/31/2013,450000,,967
1240,37.71048,-122.467645,2002,2.0,2,07/19/2013,460000,,950
1241,37.71048,-122.467645,2002,1.0,1,01/06/2015,454000,,667
1242,37.71048,-122.467645,2002,2.0,2,07/22/2013,456000,325828,948
1243,37.71048,-122.467645,2002,2.0,2,04/09/2014,488000,,1021
1244,37.71048,-122.467645,2002,1.0,1,01/30/2015,479500,,670
1245,37.71048,-122.467645,2002,2.0,2,10/24/2013,458000,,961
1246,37.71048,-122.467645,2002,1.0,1,02/11/2014,430000,,670
1247,37.71048,-122.467645,2002,1.0,1,08/06/2014,420000,,687
1248,37.728517,-122.392531,2003,2.0,2,08/12/2015,475000,,843
1249,37.720002,-122.391794,1915,1.0,2,04/24/2015,475000,2495,680
1250,37.711177,-122.388084,2007,2.0,2,02/02/2016,450000,,1106
1251,37.711929,-122.388603,2006,2.0,2,01/31/2014,450000,,872
1252,37.711177,-122.388069,2007,2.0,2,06/14/2013,425000,,892
1253,37.713822,-122.398254,2008,2.0,2,09/06/2013,464000,,1360
1254,37.744209,-122.419144,1900,1.0,1,01/13/2014,426500,,650
1255,37.724595,-122.394832,2010,2.0,2,05/06/2013,432500,,1011
1256,37.724971,-122.396041,2010,1.0,1,02/21/2014,451000,,817
1257,37.724971,-122.396041,2010,1.0,1,08/23/2013,440000,,889
1258,37.72757,-122.432214,1979,1.0,1,05/15/2013,425000,,851
1259,37.72757,-122.432214,1979,1.0,1,05/15/2013,449500,,851
1260,37.721176,-122.437118,2001,2.0,3,09/20/2013,490000,,1339
1261,37.730567,-122.372703,2011,1.0,1,10/07/2015,460000,,802
1262,37.730567,-122.372703,2011,2.0,2,10/07/2015,424000,,1267
1263,37.730567,-122.372703,2011,1.0,1,12/17/2015,490000,,775
1264,37.730567,-122.372703,2011,2.0,2,10/07/2015,424000,,1267
1265,37.730567,-122.372703,2011,1.0,1,12/17/2015,490000,,775
1266,37.718544,-122.400611,1900,,,06/24/2014,480000,2979,
1267,37.73809,-122.397033,1900,,,06/09/2015,450000,2495,825
1268,37.748382,-122.465225,1900,,,05/28/2015,431000,4234,
1269,37.737472,-122.412391,1900,,,07/31/2014,475000,1750,
1270,37.730861,-122.446983,1900,,,02/17/2016,465000,1245,
1271,37.73069,-122.3685,2015,1.0,1,10/15/2015,480800,,738
1272,37.748699,-122.444396,1963,1.0,1,09/29/2014,475000,,806
1273,37.730213,-122.378959,1996,2.0,3,07/23/2015,481000,,1471
1274,37.717252,-122.429225,1900,1.0,2,09/22/2014,495000,2500,2300
1275,37.71263,-122.44459,1994,2.0,2,03/11/2014,435000,,
1276,37.735504,-122.425239,1910,1.0,1,08/29/2014,489000,,
1277,37.721065,-122.396598,1931,,0,02/16/2014,435000,2356,
1278,37.747276,-122.427291,1922,1.0,1,10/10/2013,429000,,
1279,37.72862,-122.37195,1981,2.0,3,10/05/2013,420000,,1300
1280,37.718051,-122.395614,,,,09/08/2014,480000,,
1281,37.74871,-122.4444,,1.0,1,07/19/2013,435000,4356,
1282,37.80424,-122.405509,1993,,,12/27/2013,450000,,477
1283,37.802133,-122.417064,1925,2.0,2,01/08/2016,420000,3427,1450
1284,37.8008,-122.417322,1924,1.0,1,01/15/2014,444000,,397
1285,37.798817,-122.417647,1925,1.0,,12/09/2014,493000,,542
1286,37.798817,-122.417647,1925,1.0,0,10/01/2013,423000,,494
1287,37.797182,-122.415507,1926,1.0,1,05/31/2013,480000,,600
1288,37.797182,-122.415507,1926,1.0,,05/31/2013,480000,,1250
1289,37.795805,-122.41684,1910,2.0,0,01/15/2016,425000,1200,989
1290,37.786361,-122.425831,1992,1.0,1,10/06/2015,435000,,718
1291,37.786361,-122.425831,1992,1.0,,02/11/2015,450000,,390
1292,37.786361,-122.425831,1992,,,02/11/2015,450100,,390
1293,37.786361,-122.425831,1992,,,04/10/2014,425000,,535
1294,37.786361,-122.425831,1992,,,04/10/2014,425000,,565
1295,37.786755,-122.4225,1988,1.0,1,05/24/2013,480000,,749
1296,37.782379,-122.420166,2008,,,01/10/2014,420000,,391
1297,37.782489,-122.43676,1890,1.0,1,10/23/2014,485000,,638
1298,37.78228,-122.43682,1986,1.0,1,07/11/2014,485000,,653
1299,37.78228,-122.43682,1986,1.0,2,01/17/2014,490000,,816
1300,37.782421,-122.426412,1992,2.0,2,05/15/2013,495000,,812
1301,37.781386,-122.421406,1982,1.0,0,10/23/2015,466000,,594
1302,37.781386,-122.421406,1982,1.0,1,12/09/2014,450000,,709
1303,37.781386,-122.421406,1982,1.0,1,03/04/2014,460000,,621
1304,37.781386,-122.421406,1982,1.0,1,08/30/2013,429000,,556
1305,37.781386,-122.421406,1982,1.0,1,05/24/2013,420000,,556
1306,37.781386,-122.421406,1982,1.0,1,05/08/2014,491000,,694
1307,37.781386,-122.421406,1982,1.0,1,08/27/2014,480000,,706
1308,37.781386,-122.421406,1982,1.0,1,12/31/2014,443000,,558
1309,37.781386,-122.421406,1982,1.0,0,06/06/2014,450000,,510
1310,37.781386,-122.421406,1982,1.0,1,09/27/2013,440000,,608
1311,37.781385,-122.421415,1982,1.0,1,12/13/2013,480000,,556
1312,37.781386,-122.421406,1982,1.0,1,08/02/2013,429000,,558
1313,37.780383,-122.423464,1983,1.0,1,08/22/2013,475000,,1162
1314,37.775525,-122.427535,1889,3.0,4,07/01/2013,434000,1240,2680
1315,37.774215,-122.423425,1929,1.0,1,05/30/2013,482000,,483
1316,37.774215,-122.423425,1929,1.0,1,05/30/2013,482000,,483
1317,37.774413,-122.424613,1988,5.0,6,05/20/2014,475000,1620,3052
1318,37.770852,-122.430732,1965,1.0,1,10/09/2013,489000,,588
1319,37.787424,-122.443058,1980,1.0,1,10/01/2014,495000,48299999,484
1320,37.786414,-122.441543,1928,1.0,,07/23/2014,480000,,652
1321,37.786414,-122.441543,1928,1.0,,05/21/2013,482000,,613
1322,37.781459,-122.449222,1900,4.0,7,05/22/2015,462500,2996,1900
1323,37.782379,-122.420166,2008,1.0,0,11/01/2013,435000,,396
1324,37.777183,-122.446382,1900,4.0,,01/29/2014,460000,2656,2860
1325,37.778459,-122.506866,1948,2.0,,04/26/2013,495000,3000,2600
1326,37.779077,-122.47681,1921,2.0,,06/05/2013,475000,3000,2450
1327,37.774839,-122.48361,1930,4.0,5,04/28/2014,490000,3236,1908
1328,37.776354,-122.469646,1922,1.0,,09/03/2014,450000,2996,1740
1329,37.773638,-122.466253,1996,1.0,1,08/30/2013,482000,,672
1330,37.772512,-122.490996,1925,2.0,6,11/21/2014,460000,2500,3130
1331,37.772199,-122.510375,1982,1.0,1,09/04/2013,450000,,742
1332,37.772705,-122.510427,1983,1.0,1,07/23/2014,450100,,784
1333,37.772705,-122.510427,1983,1.0,1,12/05/2013,422000,,705
1334,37.763402,-122.504317,1979,2.0,3,06/12/2014,423529,3000,1375
1335,37.762941,-122.501472,1907,2.0,,08/29/2014,450000,5998,2354
1336,37.764236,-122.469825,1908,2.0,5,06/11/2015,428000,2250,2292
1337,37.762957,-122.487565,1936,2.0,,10/07/2015,495000,2063,1575
1338,37.758966,-122.507642,1947,1.0,,09/13/2013,457500,2996,1168
1339,37.759845,-122.484654,1938,1.0,,08/28/2015,465000,2060,1500
1340,37.76165,-122.470153,1924,2.0,,11/15/2013,488500,2374,2750
1341,37.753597,-122.506851,1941,1.0,2,04/07/2015,425000,2996,1238
1342,37.763093,-122.443027,1938,3.0,,09/12/2013,450000,2250,2220
1343,37.75881,-122.44725,1927,2.0,2,09/02/2015,477941,20089998,1810
1344,37.758153,-122.43988,1926,1.0,2,01/17/2014,468000,1045,700
1345,37.756505,-122.442985,1964,1.0,1,09/20/2013,440000,,619
1346,37.756753,-122.445701,1980,1.0,1,06/21/2013,479000,,700
1347,37.756741,-122.445702,1980,1.0,1,06/11/2013,481000,,694
1348,37.756741,-122.445702,1980,1.0,1,06/28/2013,455000,,694
1349,37.752239,-122.457296,1979,2.0,3,09/06/2013,450000,1054,2300
1350,37.751557,-122.451844,1956,2.0,4,08/27/2015,474500,3706,1651
1351,37.751585,-122.443395,1949,1.0,1,10/01/2014,450000,653,670
1352,37.77111,-122.422065,1997,1.0,1,06/28/2013,475000,,550
1353,37.767318,-122.425075,1914,2.0,,10/27/2015,433500,1873,2590
1354,37.765783,-122.418409,1906,,,08/12/2014,492000,1875,1125
1355,37.76641,-122.418399,2011,3.0,3,05/07/2015,475000,3615,1617
1356,37.766143,-122.425235,1983,1.0,0,12/06/2013,485000,,620
1357,37.751876,-122.432235,1900,,,03/27/2014,450000,2613,2530
1358,37.783184,-122.399084,1990,1.0,1,11/08/2013,480000,,478
1359,37.783184,-122.399084,1990,1.0,0,12/17/2013,465000,,521
1360,37.778669,-122.404576,1906,2.0,,05/15/2015,424000,1742,1500
1361,37.787585,-122.39048,1991,1.0,0,12/30/2014,424500,,410
1362,37.787585,-122.39048,1991,1.0,1,10/22/2013,450000,,432
1363,37.787585,-122.39048,1991,1.0,0,08/05/2014,455000,,432
1364,37.787585,-122.39048,1991,1.0,,11/05/2014,440000,,432
1365,37.787585,-122.39048,1991,1.0,,04/15/2014,440000,,410
1366,37.787585,-122.39048,1991,1.0,0,04/30/2014,460000,,427
1367,37.787336,-122.391218,1991,1.0,0,10/29/2014,485000,,432
1368,37.787585,-122.39048,1991,1.0,0,04/30/2014,460000,,427
1369,37.787336,-122.391218,1991,1.0,0,10/29/2014,485000,,432
1370,37.787585,-122.39048,1991,1.0,0,03/07/2014,448000,,432
1371,37.788008,-122.389643,1997,2.0,2,12/27/2013,477000,,4930
1372,37.763558,-122.403677,1925,1.0,2,12/29/2014,440000,1866,1176
1373,37.76181,-122.398865,1995,2.0,2,10/31/2014,427000,,1029
1374,37.76181,-122.398865,1996,1.5,1,05/09/2014,448000,,776
1375,37.762015,-122.399202,1996,1.0,,02/20/2014,480000,,569
1376,37.754979,-122.398404,1988,1.0,2,12/03/2013,422500,,983
1377,37.753905,-122.40202,1989,1.0,1,05/23/2014,462000,,624
1378,37.753905,-122.40202,1989,1.0,1,11/15/2013,450000,,602
1379,37.753905,-122.40202,1989,1.0,1,07/05/2013,425000,,626
1380,37.753905,-122.40202,1989,1.0,1,11/20/2013,435000,,602
1381,37.753905,-122.40202,1989,1.0,1,05/12/2015,440000,,602
1382,37.753905,-122.40202,1989,1.0,1,06/30/2014,435000,,456
1383,37.753905,-122.40202,1989,1.0,0,05/30/2014,439000,,456
1384,37.80424,-122.405509,1992,,,10/18/2013,485100,,648
1385,37.758575,-122.403615,1965,1.0,1,07/31/2013,439000,,581
1386,37.765474,-122.424915,1983,,0,06/14/2013,465000,,602
1387,37.759767,-122.396785,1900,1.0,1,10/22/2013,475000,,700
1388,37.759865,-122.429405,2000,,3,05/12/2015,481500,,1414
1389,37.776784,-122.444042,1898,1.0,1,12/17/2013,495000,544,544
1390,37.776786,-122.444044,1898,1.5,3,12/17/2013,495000,3437,1156
1391,37.794315,-122.43125,1900,1.0,0,10/30/2015,435000,,496
1392,37.781386,-122.421406,1982,1.0,0,04/19/2016,425000,,474
1393,37.771585,-122.418825,2002,1.0,0,11/06/2013,420000,,585
1394,37.777867,-122.502514,2005,2.0,2,10/27/2015,472500,,1159
1395,37.787031,-122.393642,2004,1.0,0,09/13/2013,495000,,506
1396,37.783782,-122.430894,1963,2.0,3,02/12/2015,495000,,1050
1397,37.78399,-122.42895,1964,1.0,2,10/14/2015,450000,,840
1398,37.783842,-122.427963,,2.0,3,08/29/2014,462000,,
1399,37.783132,-122.427673,,1.0,2,03/11/2015,465000,,
1400,37.783242,-122.428212,1964,2.0,3,07/24/2014,422000,,1050
1401,37.763896,-122.445384,1926,8.0,,07/24/2015,494000,2500,3210
1402,37.765474,-122.424915,1983,,0,06/14/2013,465000,,602
1403,37.777645,-122.39343,2004,1.0,0,12/04/2013,489000,,592
1404,37.761035,-122.507788,1909,1.0,1,09/19/2013,425000,3000,800
1405,37.775005,-122.41246,2006,1.0,1,03/31/2014,450000,,418
1406,37.775039,-122.412471,2006,2.0,2,03/30/2014,450000,,1063
1407,37.766075,-122.433796,1932,1.0,2,05/03/2013,450000,,1440
1408,37.756637,-122.47026,,1.0,1,07/31/2013,441000,,450
1409,37.779422,-122.396712,2006,1.0,,08/12/2014,425000,,475
1410,37.777706,-122.432348,1999,1.0,0,08/14/2014,450000,43560,417
1411,37.761569,-122.409446,1992,1.0,,05/31/2013,470000,,650
1412,37.780767,-122.402142,2001,,,09/17/2015,440500,,838
1413,37.786632,-122.399101,2004,1.0,0,11/06/2013,461000,,409
1414,37.761314,-122.390052,1900,1.0,1,06/07/2013,485000,,661
1415,37.780227,-122.392601,1997,,,07/19/2013,437500,,1097
1416,37.791015,-122.407699,1920,1.0,,10/04/2015,460000,,288
1417,37.782379,-122.420166,2008,1.0,1,09/02/2015,466500,,396
1418,37.782379,-122.420189,2008,1.0,0,06/19/2014,429000,,396
1419,37.782379,-122.420166,2008,1.0,0,11/20/2015,495000,,395
1420,37.763992,-122.417816,2007,1.0,1,11/14/2013,486500,,491
1421,37.763992,-122.417816,2007,1.0,1,10/25/2013,480000,,491
1422,37.778705,-122.412635,2008,1.0,1,09/30/2015,425000,,756
1423,37.77898,-122.391769,2007,1.0,,05/28/2014,458971,,416
1424,37.783622,-122.417861,1990,,,09/18/2013,420000,,858
1425,37.751831,-122.443748,2007,2.0,3,05/19/2015,458500,3092,1751
1426,37.786064,-122.392174,2008,1.0,1,01/02/2015,460000,,605
1427,37.782379,-122.420188,2008,1.0,1,02/06/2014,454500,,396
1428,37.782379,-122.420188,,1.0,1,07/26/2013,441000,,922
1429,37.786064,-122.392173,2008,2.0,2,04/07/2015,466000,,1042
1430,37.782379,-122.420188,2008,1.0,,12/03/2013,420000,,1
1431,37.782379,-122.420188,2008,1.0,0,02/10/2014,455000,,400
1432,37.782379,-122.420188,2008,1.0,1,07/30/2013,429000,,396
1433,37.789082,-122.420052,2007,1.0,1,05/28/2014,420000,,562
1434,37.770378,-122.400993,2007,1.0,1,08/09/2013,450000,,600
1435,37.7807,-122.41327,1908,1.0,1,07/12/2013,480000,,462
1436,37.7807,-122.413269,2007,1.0,0,10/09/2015,468000,,270
1437,37.786933,-122.393769,2008,1.0,1,11/20/2015,481000,,837
1438,37.7807,-122.413269,2007,1.0,0,06/10/2015,465000,,411
1439,37.760635,-122.424362,2008,1.0,2,12/22/2014,450000,,864
1440,37.780701,-122.413269,2007,1.0,2,09/08/2014,490000,,412
1441,37.764114,-122.402984,2007,1.0,0,09/06/2013,462000,,436
1442,37.78952,-122.412277,2008,1.0,0,04/08/2014,450000,,341
1443,37.770378,-122.400993,2007,1.0,,08/16/2013,425500,,496
1444,37.764114,-122.402984,2007,1.0,,02/19/2014,469000,,450
1445,37.7807,-122.413269,2007,1.0,,08/26/2015,470000,,430
1446,37.781154,-122.401649,2010,1.0,0,12/18/2013,465000,,486
1447,37.78165,-122.399116,2008,1.0,0,03/18/2016,420000,,275
1448,37.765002,-122.430145,1900,3.0,4,06/25/2014,444000,3125,1900
1449,37.771232,-122.427551,1964,1.0,1,08/15/2013,436500,,
1450,37.779014,-122.409446,2012,1.0,0,11/12/2015,478000,,370
1451,37.764003,-122.439628,1904,1.0,1,02/04/2014,465000,,430
1452,37.785824,-122.399216,2010,,,02/20/2015,450000,,1243
1453,37.781386,-122.421406,1982,1.0,0,04/19/2016,425000,,474
1454,37.766736,-122.417984,2014,1.0,1,08/05/2014,450000,14125,383
1455,37.776006,-122.439775,1900,1.0,2,05/05/2015,487500,,1149
1456,37.766736,-122.417984,2014,1.0,1,08/05/2014,435000,14125,437
1457,37.754108,-122.407498,1910,1.0,2,04/28/2015,436500,,800
1458,37.753902,-122.402015,1989,1.0,1,05/01/2014,470000,,602
1459,37.77988,-122.4083,1911,1.0,1,12/01/2015,450000,,
1460,37.763896,-122.445384,1926,8.0,,07/24/2015,494000,2500,3210
