"zillow_id","latitude","longitude","year_built","bathrooms","bedrooms","last_sold_date","last_sold_price","home_type","tax_year","tax_value","home_size","zipcode","list","url","property_size","log_last_sold_price","log_tax_value","log_home_size","log_property_size","location_cluster"
61965203,40.705236,-74.017255,2003,3.5,3,2008-02-01,3200000,"Condominium",2014,761631,2343,10004,"$4,580,000","http://www.zillow.com/homes/for_sale/61965203_zpid",NA,14.97866136777,13.5432174654124,7.7591874385078,NA,"8"
32138333,40.69737,-73.793665,1955,2.5,2,2015-06-30,400000,"SingleFamily",2015,409000,1870,11433,NA,NA,1868,12.8992198260901,12.9214704350249,7.53369370984863,7.53262361878879,"6"
30632153,40.666115,-73.915405,1987,2,3,2014-06-09,290000,"SingleFamily",2015,298000,1116,11212,NA,NA,1800,12.5776362019627,12.6048487654875,7.01750614294126,7.49554194388426,"14"
30742030,40.603775,-73.951855,1941,1,0,2014-11-07,115000,"Cooperative",2015,4435000,73800,11229,NA,NA,15400,11.6526874073454,15.3050381737258,11.2091140105886,9.64212278840172,"15"
80003057,40.70546,-74.017167,2006,1,1,2013-11-04,800000,"MultiFamily2To4",2014,294931,550,10004,NA,NA,NA,13.5923670066501,12.5944967096584,6.30991827822652,NA,"8"
83894663,40.811306,-73.951202,1910,2,2,2014-03-04,615000,"Condominium",2014,97428,711,10027,NA,NA,2574,13.3293775467887,11.4868689226504,6.56667242980324,7.85321638815607,"11"
30603671,40.68715,-73.93387,1899,2.5,3,2015-07-14,850000,"MultiFamily2To4",2015,767000,2241,11221,NA,NA,1867,13.6529916284665,13.5502420803494,7.71467747380093,7.53208814354172,"14"
30624755,40.699795,-73.937379,1920,3,8,2005-05-05,435000,"MultiFamily2To4",2015,486000,2520,11206,"$1,350,000","http://www.zillow.com/homes/for_sale/30624755_zpid",1830,12.9831013100708,13.0939639028826,7.83201418050547,7.51207124583547,"14"
32134934,40.711625,-73.782739,1925,1,3,2015-05-07,453000,"SingleFamily",2015,458000,2096,11432,NA,NA,2140,13.0236474044652,13.0346244630963,7.64778604544093,7.6685611080159,"6"
31971848,40.752601,-73.85495,1996,2,3,2015-11-16,350000,"Condominium",2015,241853,1050,11368,NA,NA,9374,12.7656884334656,12.3960853825571,6.95654544315157,9.14569517848265,"1"
32052806,40.74317,-73.789515,1945,2,4,2013-11-20,677500,"SingleFamily",2015,718000,1283,11365,NA,NA,4000,13.426164831736,13.4842248480304,7.15695636461564,8.29404964010203,"5"
32141457,40.697935,-73.77753,1925,5,6,2014-02-03,452000,"MultiFamily2To4",2015,488000,2380,11433,NA,NA,3172,13.0214374588144,13.0980706848353,7.77485576666552,8.06211758275474,"6"
32167673,40.671695,-73.847495,1960,3,5,2007-11-23,590000,"SingleFamily",2015,457000,2585,11417,"$849,000","http://www.zillow.com/homes/for_sale/32167673_zpid",2000,13.2878778158819,13.0324386698763,7.85748078694253,7.60090245954208,"4"
30615260,40.691105,-73.97276,1899,1,1,2014-04-07,2100000,"MultiFamily2To4",2015,2411000,800,11205,NA,NA,2000,14.5574479026937,14.6955521571633,6.68461172766793,7.60090245954208,"8"
32375261,40.502616,-74.237283,1988,1,2,2015-09-29,268000,"Townhouse",2015,192263,1088,10307,NA,NA,594,12.498742259493,12.1666195053678,6.99209642741589,6.38687931936265,"13"
32173620,40.681304,-73.806845,1930,1,3,2016-02-05,345000,"SingleFamily",2015,396000,896,11420,NA,NA,2199,12.7512996960135,12.8891694902366,6.79794041297493,7.69575799055476,"6"
32161142,40.71306,-73.738205,1935,3,3,2016-02-25,320000,"SingleFamily",2015,424000,1240,11429,NA,NA,2500,12.6760762747759,12.9574887342141,7.12286665859908,7.82404601085629,"12"
31963107,40.753355,-73.88277,1930,4,4,2016-03-24,1275000,"Townhouse",2015,863000,1724,11372,NA,NA,2000,14.0584567365747,13.6681699700656,7.45240245122364,7.60090245954208,"1"
32374248,40.523129,-74.21982,1899,1.5,3,1998-05-12,195500,"SingleFamily",2015,451000,1416,10309,"$539,000","http://www.zillow.com/homes/for_sale/32374248_zpid",5702,12.1833156584076,13.0192226184848,7.25559127425367,8.64857226947262,"13"
31526365,40.784695,-73.981255,1900,1,1,2014-08-06,499000,"Condominium",2015,9290000,65522,10024,NA,NA,10200,13.1203613747337,16.04444911079,11.0901412430916,9.23014299927236,"2"
30709419,40.61494,-74.008195,1930,1,3,2015-11-13,795000,"SingleFamily",2015,658000,1296,11228,NA,NA,2633,13.5860973936365,13.3969602103075,7.16703787691222,7.87587915949631,"7"
32350288,40.53855,-74.167675,1965,1,3,2014-08-20,385000,"SingleFamily",2015,376000,1150,10312,NA,NA,4000,12.8609986132699,12.837344422372,7.0475172213573,8.29404964010203,"13"
31531771,40.750574,-73.970094,1984,2.5,2,2013-08-27,1475000,"Condominium",2014,349429,1256,10017,NA,NA,NA,14.2041685477561,12.7640556726654,7.13568734702814,NA,"2"
32221360,40.60986,-73.758675,1910,3,3,2013-12-26,362000,"SingleFamily",2015,199000,1308,11691,NA,NA,2500,12.7993994908079,12.2010601037066,7.17625453201714,7.82404601085629,"10"
89333672,40.726654,-73.991111,2008,1,1,2012-09-21,1250000,"Condominium",2014,232782,681,10003,"$1,425,000","http://www.zillow.com/homes/for_sale/89333672_zpid",NA,14.0386541092785,12.3578576722625,6.52356230614951,NA,"8"
30671262,40.654005,-73.974245,1899,3,5,2014-02-14,1395500,"MultiFamily2To4",2015,1457000,2048,11218,NA,NA,2700,14.1487633319585,14.1918900851773,7.6246189861594,7.90100705199242,"7"
32280552,40.625078,-74.126534,1970,4,2,2013-10-22,330000,"MultiFamily2To4",2015,358000,1632,10310,NA,NA,3052,12.7068479334427,12.7882882653828,7.39756153552405,8.02355239240435,"13"
32071273,40.739864,-73.805265,1945,1,3,2015-06-15,670000,"Apartment",2015,576000,1435,11365,NA,NA,1803,13.4150329913671,13.263862939678,7.26892012819372,7.49720722320332,"5"
31535081,40.768436,-73.961945,1986,2,1,1998-07-09,330000,"Condominium",2015,222279,760,10021,"$1,299,000","http://www.zillow.com/homes/for_sale/31535081_zpid",NA,12.7068479334427,12.3116886285534,6.63331843328038,NA,"2"
32160690,40.713945,-73.74372,1930,2.5,3,2016-01-11,415000,"SingleFamily",2015,286000,1200,11429,NA,NA,3750,12.9360337992128,12.563747089802,7.09007683577609,8.22951111896446,"12"
32027164,40.795675,-73.817845,2016,4,4,2015-04-07,690000,"SingleFamily",2015,761000,2000,11357,NA,NA,3998,13.4444468765734,13.5423886368438,7.60090245954208,8.29354951506035,"5"
32091502,40.72846,-73.73371,1940,1,2,2014-10-22,265000,"SingleFamily",2015,354000,1422,11428,NA,NA,1600,12.4874851049684,12.7770521921159,7.25981961036319,7.37775890822787,"12"
32221337,40.609955,-73.75768,1955,3,6,2014-08-28,400000,"MultiFamily2To4",2015,278000,2096,11691,NA,NA,4262,12.8992198260901,12.5353763926728,7.64778604544093,8.35749381265856,"10"
32047374,40.75643,-73.798205,1925,2,3,2013-09-11,630000,"SingleFamily",2015,638000,1771,11358,NA,NA,4000,13.3534750983677,13.3660935623269,7.47929963778283,8.29404964010203,"5"
31943702,40.77099,-73.902065,1930,1,3,2015-10-05,780000,"SingleFamily",2015,671000,1224,11105,NA,NA,1800,13.5670491986658,13.4165244159538,7.10987946307227,7.49554194388426,"1"
31962909,40.75551,-73.879025,1935,3.5,9,2016-04-13,980000,"MultiFamily2To4",2015,929000,3713,11372,NA,NA,2633,13.7953078506468,13.741864017796,8.21959545417708,7.87587915949631,"1"
32183068,40.676175,-73.79443,1960,1.5,3,2015-04-17,399000,"SingleFamily",2015,317000,1056,11436,NA,NA,2600,12.896716695872,12.6666570528594,6.96224346426621,7.86326672400957,"6"
32096616,40.752795,-73.739765,1975,4,4,2013-05-08,598000,"SingleFamily",2015,656000,2300,11362,NA,NA,2020,13.3013460329328,13.3939160679262,7.74066440191724,7.61085279039525,"12"
31499187,40.73031,-74.00403,1901,3,4,2013-01-09,560000,"Townhouse",2015,6014000,3600,10014,"$6,950,000","http://www.zillow.com/homes/for_sale/31499187_zpid",1180,13.2356920627113,15.6096006425306,8.1886891244442,7.07326971745971,"8"
32372908,40.54621,-74.219545,1999,2.5,1,2015-07-29,465000,"Apartment",2015,480000,500,10309,NA,NA,2613,13.0497926845695,13.0815413828841,6.21460809842219,7.86825426552061,"13"
31966622,40.744795,-73.875554,1966,6.5,9,2013-09-03,980000,"MultiFamily2To4",2015,1042000,2821,11373,NA,NA,1900,13.7953078506468,13.8566525012955,7.944846711002,7.54960916515453,"1"
31262095,40.619735,-73.745231,1908,1,3,2014-08-19,220180,"SingleFamily",2015,284400,1300,11096,NA,NA,4000,12.3022006726244,12.5581369769112,7.17011954344963,8.29404964010203,"10"
112077606,40.674827,-73.999214,2010,2,2,2016-02-10,1265000,"Condominium",2015,136492,1143,11231,NA,NA,5560,14.0505826801438,11.824021283831,7.04141166379481,8.62335338724463,"8"
32174310,40.676339,-73.814025,2007,4.5,6,2013-12-13,570000,"MultiFamily2To4",2015,574000,1900,11420,NA,NA,2500,13.2533916398107,13.2603846753017,7.54960916515453,7.82404601085629,"4"
30691361,40.639465,-74.02779,2001,3,4,2009-05-07,800000,"MultiFamily2To4",2015,1107000,2160,11220,"$1,188,000","http://www.zillow.com/homes/for_sale/30691361_zpid",3000,13.5923670066501,13.9171642116908,7.67786350067821,8.00636756765025,"7"
32222605,40.602495,-73.764565,1930,4.5,6,2005-10-05,473000,"SingleFamily",2015,436000,1990,11691,"$479,000","http://www.zillow.com/homes/for_sale/32222605_zpid",4883,13.0668506674741,12.9853975223312,7.59588991771854,8.49351506406166,"10"
31491384,40.709194,-74.017974,1987,1,1,2016-01-10,760000,"Condominium",2015,204899,667,10280,NA,NA,NA,13.5410737122625,12.2302724537856,6.50279004591562,NA,"8"
31987137,40.719385,-73.906175,1940,2,5,2015-10-15,640000,"MultiFamily2To4",2015,540000,1832,11378,NA,NA,2439,13.3692234553359,13.1993244185405,7.51316354523408,7.79934339821592,"1"
80010114,40.823394,-73.94226,2005,1,1,2016-03-25,570000,"Condominium",2015,93215,650,10039,NA,NA,44775,13.2533916398107,11.4426639319296,6.47697236288968,10.7094052269289,"11"
64611813,40.593885,-74.165965,2004,3,3,2005-07-21,385000,"SingleFamily",2015,425000,1800,10314,"$400,000","http://www.zillow.com/homes/for_sale/64611813_zpid",2346,12.8609986132699,12.9598444479066,7.49554194388426,7.76046702921342,"13"
32061285,40.770445,-73.764569,1985,3,3,2014-08-11,970000,"SingleFamily",2015,795000,2756,11361,NA,NA,4000,13.7850513504796,13.5860973936365,7.92153563213355,8.29404964010203,"5"
29839398,40.9031,-73.852759,1915,3,6,2013-12-13,575000,"MultiFamily2To4",2015,463000,2494,10470,NA,NA,5000,13.2621253197795,13.0454823330684,7.82164312623998,8.51719319141624,"3"
31940450,40.76666,-73.913095,1920,1,2,2015-02-10,1500000,"Apartment",2007,569000,3600,11103,NA,NA,1780,14.2209756660724,13.2516357131085,8.1886891244442,7.48436864328613,"9"
32145656,40.718865,-73.758215,1940,1.5,2,2015-08-24,338500,"SingleFamily",2015,438000,1890,11427,NA,NA,2400,12.7322793713345,12.9899741893586,7.54433210805369,7.78322401633604,"6"
117615622,40.744881,-73.89669,2008,2,2,2012-01-09,441090,"SingleFamily",2015,215283,800,11377,"$558,000","http://www.zillow.com/homes/for_sale/117615622_zpid",NA,12.9970042152398,12.2797087206437,6.68461172766793,NA,"1"
32105284,40.69204,-73.866515,1955,1,4,2013-10-18,463000,"SingleFamily",2015,482000,1840,11421,NA,NA,2183,13.0454823330684,13.0856993930327,7.51752085060303,7.68845535654994,"4"
32203675,40.67523,-73.744485,1935,2.5,3,2013-08-28,350000,"SingleFamily",2015,384000,1417,11413,NA,NA,2500,12.7656884334656,12.8583978315699,7.25629723969068,7.82404601085629,"6"
30668439,40.64199,-73.958139,1912,1,2,2015-09-15,425000,"Condominium",2015,67181,900,11226,NA,NA,NA,12.9598444479066,11.1151457484381,6.80239476332431,NA,"14"
32076507,40.724199,-73.80081,1940,2,3,2013-06-20,550000,"Apartment",2015,546000,1200,11366,NA,NA,3895,13.2176735572087,13.210374254727,7.09007683577609,8.26744895830485,"6"
32221318,40.609665,-73.757165,1920,3,3,2015-07-14,330000,"SingleFamily",2015,235000,1721,11691,NA,NA,5106,12.7068479334427,12.3673407931263,7.45066079621154,8.53817159780143,"10"
29795432,40.831435,-73.86595,1925,3,6,2013-05-22,450000,"MultiFamily2To4",2015,460000,3378,10472,NA,NA,2500,13.0170028617465,13.0389817684653,8.12503909736775,7.82404601085629,"3"
89025202,40.742842,-73.952181,2008,1,0,2015-01-06,570000,"Condominium",2015,75055,493,11101,NA,NA,NA,13.2533916398107,11.2259764570943,6.20050917404269,NA,"9"
32296655,40.628765,-74.135399,1920,2,3,2015-09-25,379000,"SingleFamily",2015,290000,1272,10302,NA,NA,2500,12.8452914840646,12.5776362019627,7.14834574390007,7.82404601085629,"13"
32323399,40.591327,-74.066589,1920,2,3,2015-10-19,270000,"SingleFamily",2015,193000,400,10305,NA,NA,2821,12.5061772379805,12.170445467887,5.99146454710798,7.944846711002,"7"
62742288,40.58518,-73.819645,2002,3.5,8,2016-03-25,480000,"MultiFamily2To4",2015,399000,2685,11694,NA,NA,2151,13.0815413828841,12.896716695872,7.89543600694297,7.67368812926773,"10"
31095037,40.733028,-73.698532,1920,3.5,5,2015-05-20,300000,"MultiFamily2To4",2015,429600,2500,11001,NA,NA,4545,12.6115377536383,12.9706098221768,7.82404601085629,8.42178300661158,"12"
32202863,40.668775,-73.763845,1934,3,4,2015-05-08,440000,"SingleFamily",2015,461000,1474,11434,NA,NA,4369,12.9945300058944,13.0411533219788,7.29573507274928,8.38228942895144,"6"
59820458,40.63063,-74.14954,1990,1.5,2,2015-07-22,256225,"Townhouse",2015,277000,1365,10303,NA,NA,2178,12.4538112436998,12.5317727851695,7.21890970761906,7.68616230349291,"13"
32169131,40.665499,-73.851187,1980,1,2,2016-03-11,290000,"Condominium",2015,219329,1432,11414,NA,NA,84200,12.5776362019627,12.2983281646053,7.26682734752059,11.3409502002304,"4"
32285476,40.619275,-74.085,1900,1,3,2016-01-26,120000,"SingleFamily",2015,266000,1300,10304,NA,NA,2975,11.6952470217642,12.4912515877638,7.17011954344963,7.99799931797973,"13"
30581862,40.680285,-73.979485,1901,4,4,2010-04-29,800000,"Townhouse",2015,1029000,2500,11217,"$2,000,000","http://www.zillow.com/homes/for_sale/30581862_zpid",1433,13.5923670066501,13.8440980148162,7.82404601085629,7.26752542782817,"8"
59996189,40.587733,-73.943407,1999,2,3,2000-09-13,335000,"Condominium",2015,440125,1560,11235,"$849,000","http://www.zillow.com/homes/for_sale/59996189_zpid",8400,12.7218858108072,12.9948140564574,7.35244110024358,9.03598698483141,"15"
64578272,40.703225,-73.984717,1904,1,1,2014-10-21,965000,"Condominium",2015,45568,980,11201,NA,NA,NA,13.7798833803211,10.7269609947716,6.88755257166462,NA,"8"
32183059,40.675335,-73.794019,2014,5,6,2015-06-05,655000,"Miscellaneous",2015,275000,760,11436,NA,NA,3998,13.3923905146174,12.5245263766487,6.63331843328038,8.29354951506035,"6"
30688686,40.63051,-74.00241,1901,2,4,2014-12-26,1200000,"MultiFamily2To4",2015,875000,1920,11219,NA,NA,4000,13.9978321147582,13.6819791653398,7.56008046502183,8.29404964010203,"7"
32094229,40.77765,-73.742845,1975,3,4,2015-05-18,587500,"SingleFamily",2015,541000,1836,11363,NA,NA,2300,13.2836315250005,13.2011745578286,7.51534457118044,7.74066440191724,"12"
32287178,40.616519,-74.089837,1940,1.5,3,2015-12-09,379000,"SingleFamily",2015,253000,750,10304,NA,NA,4325,12.8452914840646,12.4411447677097,6.62007320653036,8.37216741936598,"13"
64826400,40.50962,-74.242705,2003,4,0,2013-10-25,620000,"SingleFamily",2015,634000,3392,10307,NA,NA,4085,13.3374747570213,13.3598042334194,8.12917499691179,8.3150770072941,"13"
32060952,40.7659,-73.776559,1920,2,4,2014-01-09,828000,"SingleFamily",2015,840000,1767,11361,NA,NA,4000,13.6267684333674,13.6411571708195,7.4770384723197,8.29404964010203,"5"
80003046,40.706436,-74.010567,1914,2,2,2014-11-18,1360000,"Condominium",2014,309029,1115,10005,NA,NA,NA,14.1229952577122,12.6411904026088,7.01660968389422,NA,"8"
32272927,40.636891,-74.087761,1915,1,3,2015-09-04,282000,"MultiFamily2To4",2015,254000,1510,10301,NA,NA,2225,12.5496623499203,12.4450895460007,7.31986492980897,7.70751219460034,"13"
118328123,40.766174,-73.978515,1930,1,1,2015-09-03,1175000,"MultiFamily2To4",2014,393521,705,10019,NA,NA,436,13.9767787055604,12.8828897126329,6.55819780281227,6.07764224334903,"2"
32278787,40.624268,-74.109483,1935,2.5,3,2013-12-13,615000,"SingleFamily",2015,552000,2689,10310,NA,NA,3160,13.3293775467887,13.2213033252592,7.89692465626886,8.05832730658096,"13"
30689320,40.627775,-74.002936,1990,1,1,2013-11-20,318000,"Condominium",2015,302632,541,11219,NA,NA,53860,12.6698066617623,12.6202728249105,6.29341927884648,10.8941433663656,"7"
32278237,40.62902,-74.105804,1930,2.5,4,2015-11-05,575000,"SingleFamily",2015,560000,1868,10310,NA,NA,3520,13.2621253197795,13.2356920627113,7.53262361878879,8.16621626859214,"13"
31936337,40.756649,-73.932265,1925,3,5,2016-03-08,1100000,"MultiFamily2To4",2015,744000,2710,11106,NA,NA,2523,13.9108207377686,13.5197963138152,7.90470391387375,7.83320394864106,"9"
31526096,40.792072,-73.975128,1913,3,3,2015-08-05,4500000,"Condominium",2014,542019,2049,10024,NA,NA,NA,15.3195879547405,13.2030563351579,7.6251071482389,NA,"2"
121719382,40.731956,-73.857193,2012,2,2,2013-10-16,846065,"Condominium",2015,235001,1489,11374,NA,NA,NA,13.6483514677882,12.3673450484364,7.30586003268401,NA,"1"
32377013,40.508217,-74.25405,1995,4,5,2001-05-16,659000,"MultiFamily2To4",2015,1056000,5344,10307,"$1,049,000","http://www.zillow.com/homes/for_sale/32377013_zpid",11781,13.3984788134846,13.8699987432483,8.58372971521648,9.37424334324612,"13"
29809915,40.840784,-73.854371,1950,1,3,2015-04-02,170000,"Condominium",2015,68838,1044,10462,NA,NA,NA,12.0435537160324,11.1395111970272,6.95081476844258,NA,"3"
30657808,40.658855,-73.93535,1945,3,3,2015-04-08,400000,"MultiFamily2To4",2015,376000,1680,11203,NA,NA,2000,12.8992198260901,12.837344422372,7.4265490723973,7.60090245954208,"14"
97505408,40.825539,-73.941164,2008,1,2,2010-02-11,57402625,"MultiFamily2To4",2014,14667282,161156,10039,NA,NA,44775,17.8656005919514,16.5011298568798,11.9901281189427,10.7094052269289,"11"
61966980,40.77975,-73.987274,2000,1.5,1,2015-12-22,1375000,"Condominium",2015,272460,979,10069,NA,NA,NA,14.1339642890828,12.5152470933201,6.88653164253051,NA,"2"
31968665,40.7638,-73.86374,1910,5,5,2014-07-31,715000,"MultiFamily2To4",2015,720000,2747,11369,NA,NA,2700,13.4800378216761,13.4870064909922,7.91826468609527,7.90100705199242,"1"
30754527,40.62231,-73.940765,1920,2,6,1993-01-13,125000,"SingleFamily",2015,616000,2250,11210,"$775,000","http://www.zillow.com/homes/for_sale/30754527_zpid",3150,11.7360690162844,13.3310022425157,7.71868549519847,8.05515773181968,"15"
32283752,40.615623,-74.141885,1960,2,3,2013-06-27,380000,"SingleFamily",2015,394000,1230,10314,NA,NA,3750,12.8479265317026,12.8841061882801,7.11476944836646,8.22951111896446,"13"
97523058,40.704479,-74.010406,2008,1,1,2014-11-17,967337,"MultiFamily2To4",2014,261459,832,10004,NA,NA,NA,13.7823022142403,12.4740327624317,6.72383244082121,NA,"8"
32049594,40.755095,-73.787555,1940,3,5,2011-01-20,560000,"SingleFamily",2015,754000,1710,11358,"$1,100,000","http://www.zillow.com/homes/for_sale/32049594_zpid",3000,13.2356920627113,13.5331476469901,7.44424864949671,8.00636756765025,"5"
64738455,40.688889,-73.998836,1900,2.5,3,2016-02-03,1580000,"Condominium",2015,187323,1250,11201,NA,NA,11765,14.2729354050031,12.140589678544,7.13089883029635,9.37288430116146,"8"
30727670,40.607475,-73.949694,1930,3,6,2004-02-09,700000,"MultiFamily2To4",2015,983000,1680,11229,"$1,350,000","http://www.zillow.com/homes/for_sale/30727670_zpid",4000,13.4588356140255,13.7983643991293,7.4265490723973,8.29404964010203,"15"
2099060974,40.6838,-73.95,1901,3,3,2014-05-19,999000,"Condominium",2015,577000,1419,11216,NA,NA,1306,13.8145100576307,13.2655975454902,7.25770767716004,7.17472430983638,"14"
32159310,40.6953,-73.757355,1930,3,6,2006-03-17,550000,"MultiFamily2To4",2015,401000,2550,11412,"$499,000","http://www.zillow.com/homes/for_sale/32159310_zpid",4000,13.2176735572087,12.9017167062887,7.84384863815247,8.29404964010203,"6"
32044369,40.764174,-73.79751,1920,1.5,4,2015-12-23,752000,"SingleFamily",2015,836000,2113,11358,NA,NA,4000,13.530491602932,13.6363838920668,7.65586401761606,8.29404964010203,"5"
30720196,40.610565,-73.96416,1925,2,3,2014-10-16,630000,"MultiFamily2To4",2015,740000,1720,11230,NA,NA,2000,13.3534750983677,13.5144054651804,7.4500795698075,7.60090245954208,"7"
89332034,40.70993,-74.006599,1959,3,1,2015-07-31,2050000,"Condominium",2014,418570,1885,10038,NA,NA,NA,14.5333503511146,12.9445994189628,7.54168309988211,NA,"8"
31510911,40.746402,-73.973342,1988,1,0,2013-09-21,640000,"MultiFamily2To4",2015,126037,570,10016,NA,NA,80967,13.3692234553359,11.7443307936203,6.3456363608286,11.3017969432342,"2"
30603428,40.687265,-73.936915,1899,2.5,5,2015-10-05,910000,"Townhouse",2015,564000,2301,11221,NA,NA,1917,13.721199878493,13.2428095304802,7.74109909003537,7.55851674304564,"14"
31981034,40.735789,-73.901235,1965,3,3,2013-08-13,500000,"SingleFamily",2015,593000,1600,11377,NA,NA,1675,13.1223633774043,13.2929496779799,7.37775890822787,7.42356844425917,"1"
121719313,40.747097,-73.940948,2012,1,0,2014-04-21,431761,"MultiFamily2To4",2015,171579,495,11101,NA,NA,NA,12.9756274733914,12.0527990809249,6.20455776256869,NA,"9"
29846260,40.83094,-73.816985,1950,2,4,2014-07-07,356895,"Townhouse",2015,456000,2054,10465,NA,NA,2825,12.7851968998536,13.0302480884965,7.6275443904885,7.94626364358054,"3"
32188614,40.6693,-73.77601,2014,5,6,2015-04-15,655000,"MultiFamily2To4",2015,543000,2449,11434,NA,NA,5000,13.3923905146174,13.2048645989161,7.80343505695217,8.51719319141624,"6"
32045801,40.758755,-73.789275,1950,3,5,2014-05-01,910000,"MultiFamily2To4",2015,906000,2887,11358,NA,NA,3135,13.721199878493,13.7167945850251,7.96797317966293,8.05038445306702,"5"
30734381,40.600449,-73.9805,1910,2,4,2016-03-29,753000,"SingleFamily",2015,684000,1836,11223,NA,NA,1875,13.531820506782,13.4357131966047,7.51534457118044,7.53636393840451,"7"
89333458,40.709514,-74.015914,1985,1,0,2013-08-28,564000,"MultiFamily2To4",2014,212170,621,10280,NA,NA,NA,13.2428095304802,12.2651431191072,6.43133108193348,NA,"8"
32100026,40.73374,-73.718485,1945,2.5,3,2015-11-02,615000,"SingleFamily",2015,536000,1400,11426,NA,NA,4000,13.3293775467887,13.1918894400529,7.24422751560335,8.29404964010203,"12"
29842350,40.840545,-73.832825,1930,2,3,1993-07-19,140000,"SingleFamily",2015,389000,1376,10461,"$455,000","http://www.zillow.com/homes/for_sale/29842350_zpid",2375,11.8493977015914,12.8713346226006,7.22693601849329,7.77275271646874,"3"
31983092,40.737865,-73.896675,1920,2,4,2014-12-04,560000,"SingleFamily",2015,607000,1528,11377,NA,NA,2500,13.2356920627113,13.3162840700416,7.33171496972647,7.82404601085629,"1"
32336878,40.57149,-74.121029,1925,1,2,2007-06-21,393000,"SingleFamily",2015,318000,1100,10306,"$425,000","http://www.zillow.com/homes/for_sale/32336878_zpid",3200,12.8815648908514,12.6698066617623,7.00306545878646,8.07090608878782,"13"
32217472,40.656805,-73.836655,1940,3,4,2014-02-03,600000,"MultiFamily2To4",2015,416000,1482,11414,NA,NA,4000,13.3046849341983,12.9384405392434,7.30114780585603,8.29404964010203,"4"
32052092,40.75096,-73.781615,1955,3,4,2014-10-01,755000,"SingleFamily",2015,637000,1500,11365,NA,NA,5104,13.5344730282312,13.3645249345543,7.3132203870903,8.53777982502463,"5"
32203661,40.67448,-73.745354,1940,1.5,3,2013-10-03,412000,"SingleFamily",2015,405000,1932,11413,NA,NA,4000,12.9287786283317,12.9116423460887,7.56631101477246,8.29404964010203,"6"
32159697,40.698045,-73.7501,1950,2,3,2007-10-24,417000,"SingleFamily",2015,332000,1200,11412,"$399,000","http://www.zillow.com/homes/for_sale/32159697_zpid",2700,12.9408415007809,12.7128902478986,7.09007683577609,7.90100705199242,"6"
32000728,40.719605,-73.863865,1939,1.5,3,2015-06-29,615000,"SingleFamily",2015,618000,1548,11374,NA,NA,1800,13.3293775467887,13.3342437364398,7.34471905414967,7.49554194388426,"1"
32371048,40.526099,-74.213283,1995,4,6,2014-02-19,1317500,"SingleFamily",2015,1211000,4530,10309,NA,NA,17188,14.0912465593977,14.0069570225352,8.41847721847708,9.75196674489489,"13"
30742164,40.602885,-73.949765,1920,2,3,2014-09-10,545000,"SingleFamily",2015,501000,1326,11229,NA,NA,2000,13.2085410736454,13.124361380067,7.18992217074581,7.60090245954208,"15"
64862515,40.824614,-73.88895,2000,4,5,2015-10-29,440000,"SingleFamily",2015,405000,2280,10459,NA,NA,2033,12.9945300058944,12.9116423460887,7.73193072194849,7.61726781362835,"3"
83047854,40.699898,-73.913765,2008,1,2,2013-12-24,9966000,"Apartment",2015,104089,778,11237,NA,NA,NA,16.1146898578235,11.5530015813926,6.65672652417839,NA,"14"
32377738,40.511468,-74.245484,1925,2,3,2013-09-24,377500,"SingleFamily",2015,423000,1801,10307,NA,NA,2923,12.8413258476712,12.9551274580284,7.49609734517596,7.98036576511125,"13"
30682517,40.61485,-73.98576,1931,4,7,2013-08-27,840000,"MultiFamily2To4",2015,376000,3344,11204,NA,NA,2650,13.6411571708195,12.837344422372,8.11492297420459,7.88231491898027,"7"
30743350,40.60147,-73.94913,1920,4,4,2005-01-13,605000,"SingleFamily",2015,660000,1590,11229,"$899,000","http://www.zillow.com/homes/for_sale/30743350_zpid",2300,13.312983737013,13.3999951140026,7.37148929521428,7.74066440191724,"15"
79712597,40.675542,-73.999111,2006,2,2,2014-01-31,1129268,"MultiFamily2To4",2015,168212,1200,11231,NA,NA,NA,13.9370801931729,12.0329803676147,7.09007683577609,NA,"8"
32141423,40.696574,-73.777075,1935,3,4,2014-08-25,449000,"MultiFamily2To4",2015,414000,1324,11433,NA,NA,3999,13.0147781667244,12.9336212528075,7.18841273649695,8.29379960884682,"6"
97498439,40.73743,-73.979936,2008,1,1,2008-04-18,843965,"Condominium",2014,266079,718,10010,"$1,188,888","http://www.zillow.com/homes/for_sale/97498439_zpid",NA,13.6458663035239,12.4915485361515,6.57646956904822,NA,"2"
32111649,40.686165,-73.854019,1965,3,4,2014-12-05,630000,"MultiFamily2To4",2015,487000,2200,11416,NA,NA,2500,13.3534750983677,13.0960194020647,7.69621263934641,7.82404601085629,"4"
32144994,40.714495,-73.756035,1930,2,3,2016-04-05,465000,"SingleFamily",2015,463000,1152,11423,NA,NA,3341,13.0497926845695,13.0454823330684,7.04925484125584,8.11402544235676,"6"
31994425,40.726715,-73.8749,1940,1,3,2013-06-28,533000,"Townhouse",2015,571000,1390,11379,NA,NA,1800,13.186276703148,13.2551444886381,7.23705902612474,7.49554194388426,"1"
89333235,40.804855,-73.953712,1892,2,2,2014-06-03,899000,"Apartment",2014,178875,1055,10026,NA,NA,NA,13.7090383134538,12.0944425168588,6.96129604591017,NA,"11"
