,zillow_id,latitude,longitude,year_built,bathrooms,bedrooms,last_sold_date,last_sold_price,property size,home_type,tax_year,tax_value,home_size,zipcode
9397,15197720,37.732932,-122.492612,1951,2.0,3,04/18/2014,1100000,3136,SingleFamily,2015,1121976.0,1859,94132
9398,15197830,37.731429,-122.490809,1951,1.5,2,10/29/2015,1100000,3049,SingleFamily,2015,473630.0,1147,94132
9399,15197890,37.731527,-122.488593,1950,1.0,2,06/18/2014,1118000,3219,SingleFamily,2015,1140336.0,1147,94132
9400,15198002,37.730939,-122.489924,1950,2.0,3,01/03/2014,1095000,3206,SingleFamily,2015,1116877.0,1543,94132
9401,15198314,37.729735,-122.494388,1955,3.0,3,11/08/2013,1100000,4791,SingleFamily,2015,1121977.0,1680,94132
9402,15198571,37.74765,-122.440024,1976,2.5,3,04/29/2015,1101000,,Condominium,2015,600008.0,1959,94131
9403,15198578,37.748014,-122.439655,1976,2.5,3,08/24/2015,1100000,,Condominium,2015,850088.0,1643,94131
9404,15198598,37.747524,-122.442685,1979,2.5,3,04/30/2013,1100000,,Condominium,2015,1127070.0,2173,94131
9405,15198697,37.743988,-122.445854,1964,2.0,3,01/30/2015,1100000,5022,SingleFamily,2015,1019980.0,1689,94131
9406,15198829,37.744645,-122.444738,1963,2.0,,04/28/2015,1100000,4120,SingleFamily,2015,105300.0,1953,94131
9407,15198835,37.745172,-122.444925,1965,2.0,,06/02/2015,1100000,3641,SingleFamily,2015,100111.0,1420,94131
9408,15200378,37.736468,-122.430829,1947,1.0,2,07/31/2015,1100000,2822,SingleFamily,2015,47596.0,936,94131
9409,15199575,37.739353,-122.436927,1968,2.0,3,11/14/2014,1108000,2722,Townhouse,2015,1108000.0,1550,94131
9410,15200378,37.736468,-122.430829,1947,1.0,2,07/31/2015,1100000,2822,SingleFamily,2015,47596.0,936,94131
9411,15136590,37.738575,-122.451654,1949,1.5,3,07/29/2014,1087500,2500,SingleFamily,2015,1110000.0,1460,94127
9412,15116180,37.748225,-122.490432,1946,1.0,3,03/23/2016,1120000,1873,SingleFamily,2015,73772.0,1312,94116
9413,15116362,37.748607,-122.50047,1947,2.0,2,05/19/2015,1100000,2996,SingleFamily,2015,847109.0,1162,94116
9414,15117202,37.746857,-122.497783,1954,2.0,3,02/26/2014,1100000,2996,SingleFamily,2015,1121977.0,2200,94116
9415,15180576,37.750254,-122.413528,1900,3.0,3,12/01/2014,1120000,2809,MultiFamily5Plus,2015,1120000.0,1540,94110
9416,15117417,37.747403,-122.490295,1938,2.0,3,04/29/2015,1088000,2927,SingleFamily,2015,521744.0,2000,94116
9417,53153656,37.749154,-122.425494,1900,1.0,2,11/25/2013,1103500,,Condominium,2015,1125180.0,1041,94114
9418,61288414,37.748565,-122.44289,1959,2.0,2,10/18/2013,1120000,,Condominium,2015,1142376.0,1498,94114
9419,61325447,37.727347,-122.393831,1924,1.5,2,07/10/2015,1100000,1880,SingleFamily,2015,277968.0,1490,94124
9420,15199575,37.739353,-122.436927,1968,2.0,3,11/14/2014,1108000,2722,Townhouse,2015,1108000.0,1550,94131
9421,15117652,37.747154,-122.486393,1940,3.0,3,01/08/2015,1100000,3049,SingleFamily,2015,974909.0,2057,94116
9422,15117692,37.746722,-122.485294,1940,1.0,2,07/09/2015,1110000,2996,SingleFamily,2015,74923.0,1456,94116
9423,79847201,37.744165,-122.423061,2005,2.5,3,07/16/2013,1120000,,Condominium,2015,1142248.0,1284,94110
9424,111931907,37.748497,-122.418663,2010,2.0,2,04/07/2015,1095000,,Condominium,2015,634272.0,1135,94110
9425,15122678,37.742156,-122.475673,1916,5.0,11,12/12/2013,1100000,3920,SingleFamily,2014,513657.0,3839,94116
9426,2099293366,37.742,-122.5052,,4.0,4,03/14/2014,1098000,,MultiFamily2To4,,,2950,94116
9427,15118076,37.748392,-122.474702,1916,2.0,3,09/24/2013,1102000,3000,SingleFamily,2015,1124017.0,1840,94116
9428,2099869489,37.73107,-122.478054,,,0,03/07/2016,1098000,3920,VacantResidentialLand,,,4000,94132
9429,111711320,37.748497,-122.418663,2009,2.0,2,06/10/2010,600000,,Condominium,2015,606824.0,934,94110
9430,79844006,37.740091,-122.420016,1909,1.0,2,12/05/2014,1099000,,Condominium,2015,1099000.0,1488,94110
9431,15118103,37.747806,-122.473134,1931,1.0,2,11/18/2014,1100000,3049,SingleFamily,2015,1100000.0,1440,94116
9432,15186264,37.727818,-122.437725,1925,1.0,3,03/18/2016,1120000,4273,SingleFamily,2015,65883.0,1815,94112
9433,15118384,37.748816,-122.466594,1956,1.5,3,12/29/2014,1100000,2495,SingleFamily,2015,1100000.0,1520,94116
9434,122244821,37.779485,-122.49908,1904,1.0,2,10/20/2015,920000,,Condominium,2015,508472.0,1319,94121
9435,80756096,37.781167,-122.390697,2004,1.0,1,08/04/2014,109000,,Condominium,2015,772534.0,920,94107
9436,80732648,37.780767,-122.402142,2001,2.0,1,02/25/2016,930000,,Condominium,2015,580902.0,643,94107
9437,15078637,37.774768,-122.429821,2000,2.5,2,10/30/2015,1100000,,Condominium,2015,742084.0,930,94117
9438,15078661,37.775006,-122.428695,1900,2.0,3,04/18/2014,1100000,1890,MultiFamily2To4,2015,1121975.0,1800,94102
9439,15081877,37.78964,-122.44484,1927,1.0,1,05/15/2015,1105000,,Condominium,2015,768238.0,900,94115
9440,15082088,37.789271,-122.443394,1910,1.5,1,04/28/2014,1100000,,Condominium,2015,1121978.0,1072,94115
9441,15083836,37.781486,-122.451209,1908,5.0,5,09/26/2013,1120000,1263,MultiFamily2To4,2015,1142376.0,2458,94118
9442,15083877,37.781074,-122.449241,1884,2.0,2,07/24/2014,1100000,2500,MultiFamily2To4,2015,1100000.0,1876,94118
9443,15084735,37.777879,-122.458281,1995,2.0,2,07/08/2014,1105000,2500,Condominium,2015,1104713.0,1050,94118
9444,15084751,37.776418,-122.458221,1924,2.0,5,07/31/2015,1100000,1875,Duplex,2015,332308.0,3040,94118
9445,15085063,37.778195,-122.437215,1908,1.5,4,11/05/2013,1090000,2813,Condominium,2015,1111778.0,2019,94115
9446,15085169,37.777484,-122.446477,1909,1.0,2,11/01/2013,1103000,2495,SingleFamily,2015,1125036.0,1200,94118
9447,15085173,37.777531,-122.445698,1904,1.5,3,09/12/2013,1105000,3430,SingleFamily,2015,1127077.0,1500,94118
9448,15086744,37.77107,-122.440765,1982,2.0,2,06/30/2015,1100000,,Condominium,2015,777060.0,1337,94117
9449,15087168,37.768923,-122.445222,1900,2.0,2,05/28/2014,1100000,800,Condominium,2015,1121976.0,1072,94117
9450,15087212,37.768062,-122.445485,1908,1.0,2,11/06/2015,1100000,1999,Condominium,2015,1937961.0,2386,94117
9451,15088208,37.763398,-122.449775,1909,2.0,,05/06/2015,1100000,2587,SingleFamily,2015,521428.0,2800,94117
9452,15089222,37.78657,-122.473565,1940,1.5,2,10/18/2013,1120000,2250,Condominium,2015,1142377.0,1245,94118
9453,15089729,37.785143,-122.466459,1914,2.0,2,10/08/2013,1100000,2065,Condominium,2015,1121978.0,1575,94118
9454,15090444,37.784373,-122.486453,1908,,0,05/23/2013,1100000,3000,MultiFamily2To4,2015,1211070.0,2410,94121
9455,15101068,37.763885,-122.501124,1938,2.0,3,11/25/2015,1100000,2996,SingleFamily,2015,639414.0,1771,94122
9456,15104178,37.759259,-122.507248,1947,1.0,3,05/06/2015,1105000,3005,SingleFamily,2015,816398.0,1308,94122
9457,15104746,37.759809,-122.494824,1942,4.0,6,09/12/2013,1115000,2750,SingleFamily,2015,1137277.0,3091,94122
9458,15105200,37.761127,-122.483623,1948,,0,07/23/2013,1100000,1438,MultiFamily2To4,2015,1121976.0,2350,94122
9459,15105244,37.761138,-122.484115,1948,,0,04/17/2014,1100000,2495,MultiFamily2To4,2015,1121977.0,2500,94122
9460,15105306,37.760696,-122.481552,1924,1.5,3,02/26/2016,1105000,3000,SingleFamily,2015,667179.0,1512,94122
9461,15105767,37.760937,-122.470722,1923,1.0,,01/06/2015,1105000,2996,SingleFamily,2015,979180.0,1200,94122
9462,15106778,37.758688,-122.479261,1926,2.0,2,12/17/2015,1100000,3049,SingleFamily,2015,875176.0,1204,94122
9463,15106976,37.759199,-122.483489,1939,3.0,4,04/10/2014,1110000,1665,Duplex,2015,1132177.0,2534,94122
9464,15107105,37.75846,-122.486115,1929,1.0,2,01/20/2016,1100100,3049,SingleFamily,2015,723045.0,1300,94122
9465,15107371,37.757642,-122.492045,1931,3.0,3,07/17/2013,1105000,2374,SingleFamily,2015,1127076.0,2080,94122
9466,15108554,37.756851,-122.49734,1941,2.0,3,03/10/2015,1118000,2060,SingleFamily,2015,918744.0,1650,94122
9467,15108760,37.757018,-122.49358,1940,2.0,2,04/03/2014,1100000,2374,SingleFamily,2015,1121977.0,1725,94122
9468,15109121,37.757371,-122.48471,1945,,0,12/10/2014,1092000,2500,MultiFamily2To4,2015,1092000.0,2000,94122
9469,15109205,37.75667,-122.482763,1928,1.0,,04/16/2015,1100000,3000,SingleFamily,2015,753724.0,1305,94122
9470,15109391,37.756196,-122.477905,1948,2.0,4,09/11/2013,1090000,1438,MultiFamily2To4,2015,1111777.0,2300,94122
9471,15110787,37.755229,-122.488623,1939,2.0,3,10/01/2014,1115000,2063,SingleFamily,2015,1115000.0,1125,94122
9472,15111098,37.755599,-122.482524,1937,1.0,3,06/14/2013,1090000,2495,SingleFamily,2015,1116824.0,1943,94122
9473,15111127,37.75465,-122.481549,1939,2.0,,03/17/2015,1115000,2996,SingleFamily,2015,84504.0,1641,94122
9474,15111313,37.754968,-122.475782,1928,2.0,4,03/25/2015,1100000,2375,SingleFamily,2015,975342.0,2352,94122
9475,15111509,37.755037,-122.470859,1951,1.0,,06/24/2015,1101000,3171,SingleFamily,2015,393916.0,1185,94122
9476,15111813,37.754009,-122.465942,1962,4.0,,08/21/2015,1100000,2996,Duplex,2015,166244.0,2820,94122
9477,15111962,37.753955,-122.469449,1938,1.5,3,05/15/2013,1100000,3789,SingleFamily,2015,1127070.0,1844,94116
9478,15112868,37.752332,-122.489978,1941,2.0,3,01/21/2015,1100000,2996,SingleFamily,2015,710993.0,1250,94122
9479,15112892,37.752439,-122.490647,1941,2.0,2,12/02/2015,1099000,3049,SingleFamily,2015,98027.0,1150,94122
9480,15112923,37.753176,-122.491116,1941,3.0,5,04/10/2015,1100000,3000,SingleFamily,2015,792972.0,1952,94122
9481,15112923,37.753176,-122.491116,1941,3.0,5,04/10/2015,1100000,3000,SingleFamily,2015,792972.0,1952,94122
9482,15112966,37.752845,-122.49217,1941,1.0,2,05/13/2015,1090000,2962,SingleFamily,2015,76266.0,1350,94122
9483,15115027,37.750881,-122.46986,1947,2.0,3,03/20/2014,1118000,1528,SingleFamily,2015,1140336.0,1500,94116
9484,15126976,37.767825,-122.436775,1995,1.0,2,04/14/2014,1100000,2317,Condominium,2015,1121978.0,1190,94117
9485,15127364,37.763944,-122.440616,1910,1.0,2,06/28/2013,1110000,2944,SingleFamily,2015,1137316.0,1000,94114
9486,15127698,37.762885,-122.44218,1964,2.0,3,05/22/2015,1100000,,Condominium,2015,644732.0,1458,94114
9487,15128369,37.761422,-122.444366,1890,2.0,,05/29/2014,1100000,1742,MultiFamily2To4,2015,451320.0,1700,94114
9488,15128751,37.756556,-122.45727,1961,1.0,2,02/19/2016,1100000,3092,SingleFamily,2015,71653.0,1065,94131
9489,15128767,37.754359,-122.458365,1961,3.0,,08/09/2013,1100000,4543,SingleFamily,2015,1121977.0,1787,94131
9490,15129027,37.756664,-122.460717,1963,3.0,3,04/01/2014,1100000,4421,SingleFamily,2015,1121977.0,1245,94131
9491,15129325,37.757941,-122.435088,1900,1.0,2,12/16/2014,1110000,3436,Condominium,2014,1152414.0,1336,94114
9492,15130280,37.756577,-122.439339,1954,1.0,2,07/01/2013,1100000,1667,SingleFamily,2013,292085.0,1442,94114
9493,15130367,37.756601,-122.437118,1894,2.0,4,04/15/2014,1095000,3123,MultiFamily2To4,2014,1233046.0,2384,94114
9494,15131141,37.754633,-122.449482,1958,2.0,3,06/06/2014,1100000,3632,SingleFamily,2015,1121977.0,1600,94131
9495,15131143,37.754856,-122.449403,1958,1.0,3,05/08/2015,1100000,5301,SingleFamily,2015,73392.0,1100,94131
9496,15131658,37.752252,-122.435612,1900,1.0,2,09/12/2014,1106000,,Condominium,2015,1105750.0,811,94114
9497,15131806,37.75196,-122.443255,1978,2.0,,05/05/2015,1100000,,Condominium,2015,314083.0,1279,94131
9498,15131807,37.751977,-122.443247,1978,1.0,,05/05/2015,1100000,,Condominium,2015,344380.0,956,94131
9499,15142408,37.770811,-122.423442,1907,2.0,6,03/04/2014,1100000,1646,MultiFamily2To4,2015,1121976.0,1780,94103
9500,15142601,37.77251,-122.411677,1925,2.5,3,10/25/2013,1105000,2482,SingleFamily,2015,1127076.0,1395,94103
9501,15143553,37.765062,-122.429077,1981,1.5,2,10/27/2015,1105000,,Condominium,2015,543486.0,1200,94114
9502,15143559,37.76537,-122.429115,1995,2.0,2,12/15/2014,1100000,,Condominium,2015,771780.0,1073,94114
9503,15143688,37.763968,-122.43406,1907,1.0,3,06/03/2015,1107500,1820,SingleFamily,2015,370000.0,1296,94114
9504,15143820,37.763095,-122.428165,1993,2.0,2,02/19/2015,1090000,,Condominium,2015,836652.0,1170,94114
9505,15143843,37.763345,-122.425388,1994,2.0,2,11/04/2013,1101000,3013,Condominium,2015,1122901.0,1248,94110
9506,15144136,37.762725,-122.427474,1900,2.0,5,11/03/2013,1100905,2500,Duplex,2015,299779.0,2794,94114
9507,15144239,37.76165,-122.43006,1992,2.0,2,03/04/2015,1100000,,Condominium,2015,397382.0,923,94114
9508,15144494,37.760081,-122.431021,1900,2.0,2,06/18/2013,1100000,2500,Condominium,2015,1127070.0,1029,94114
9509,15144588,37.760955,-122.43016,1880,2.5,3,07/31/2015,1100000,2495,SingleFamily,2015,1598388.0,2020,94114
9510,15144880,37.75941,-122.420112,1910,2.0,4,03/04/2014,1118100,1875,Duplex,2015,1140336.0,2140,94110
9511,15145012,37.759635,-122.4251,1908,1.0,3,05/17/2013,1105000,,Condominium,2015,1132192.0,1323,94110
9512,15145224,37.759078,-122.433517,1900,1.0,1,03/06/2016,1100000,1188,SingleFamily,2015,155118.0,1044,94114
9513,15145233,37.757312,-122.432623,1903,1.0,2,12/18/2013,1120000,1208,SingleFamily,2015,1142377.0,1208,94114
9514,15147265,37.752405,-122.43223,1901,1.0,2,02/19/2015,1090000,,Condominium,2015,803746.0,997,94114
9515,15147998,37.774362,-122.410034,1909,,0,01/24/2014,1100000,1873,MultiFamily2To4,2015,1121976.0,3750,94103
9516,15148046,37.783699,-122.39359,1907,1.0,1,10/05/2015,1100000,,Condominium,2015,732248.0,1073,94107
9517,15148436,37.787466,-122.38898,1994,2.0,2,10/17/2014,1100000,,Condominium,2015,1100000.0,1169,94105
9518,15148558,37.788008,-122.389643,1997,2.0,2,06/12/2015,1115000,,Condominium,2015,495889.0,1088,94105
9519,15148568,37.788008,-122.389643,1997,2.0,2,09/10/2014,1100000,,Condominium,2015,1100000.0,1196,94105
9520,15148683,37.784353,-122.391236,1892,1.0,1,05/30/2014,1120000,8334,Condominium,2015,1142377.0,1270,94107
9521,15148719,37.784512,-122.391427,1998,2.0,2,07/30/2014,1100000,,Condominium,2015,1100000.0,1251,94107
9522,15148792,37.76783,-122.40432,1983,1.0,1,03/03/2005,1150000,,Condominium,2011,508320.0,3344,94103
9523,15148805,37.765924,-122.39654,1997,2.5,3,10/17/2013,1099000,,Condominium,2015,1120958.0,1999,94107
9524,15149328,37.761812,-122.402603,1907,3.0,2,12/18/2013,1100000,,Condominium,2015,1121978.0,1200,94107
9525,15149362,37.76181,-122.398865,1995,2.0,3,06/24/2015,1100000,,Condominium,2015,502192.0,1349,94107
9526,15149378,37.76181,-122.398865,1995,2.0,2,06/26/2015,1100000,,Condominium,2015,598560.0,1031,94107
9527,15149847,37.760459,-122.399735,1978,2.0,,11/13/2013,1100000,,Condominium,2015,1121978.0,1500,94107
9528,15150227,37.758951,-122.409401,1907,1.0,3,02/28/2014,1100000,2495,Condominium,2015,1121978.0,1212,94110
9529,15150768,37.75779,-122.396345,1984,3.0,3,01/15/2015,1100000,,Condominium,2015,910432.0,1468,94107
9530,59700275,37.781583,-122.471515,1920,2.0,3,08/09/2013,1111000,,Condominium,2015,1133196.0,1425,94118
9531,59700287,37.777387,-122.478834,1923,1.0,2,08/27/2015,1115000,,SingleFamily,2015,685230.0,1153,94121
9532,59779394,37.774503,-122.448061,1920,1.0,2,05/29/2014,1105000,,Condominium,2015,1127076.0,1184,94117
9533,59779395,37.774503,-122.448058,1920,1.0,2,03/20/2014,1103000,,Condominium,2015,113910.0,1335,94117
9534,61325268,37.766367,-122.434217,1900,1.0,2,06/16/2015,1100000,,Condominium,2015,909302.0,1217,94114
9535,63107143,37.799615,-122.420463,1925,1.5,1,04/07/2014,1100000,,Condominium,2015,1121978.0,1297,94109
9536,15068216,37.79286,-122.40895,1978,2.5,2,08/06/2013,1100000,1786,Condominium,2015,1121976.0,1808,94108
9537,63196927,37.771558,-122.447425,1947,2.0,2,10/15/2014,1100000,1641,Condominium,2015,1100000.0,1188,94117
9538,63197013,37.76393,-122.46387,2003,2.0,2,07/31/2008,785000,,Condominium,2015,841110.0,1010,94122
9539,63197128,37.76829,-122.425855,1928,1.5,3,05/07/2013,1095000,,Condominium,2015,1121946.0,1607,94103
9540,63197150,37.767125,-122.421782,2003,2.0,1,06/17/2014,1100000,,Condominium,2015,1121978.0,1347,94103
9541,63197158,37.76562,-122.4184,1990,2.0,2,04/08/2014,1105000,1875,Condominium,2015,242339.0,1150,94103
9542,63197223,37.762411,-122.433457,1910,1.0,2,03/28/2014,1095000,,Condominium,2015,1116878.0,1156,94114
9543,63197268,37.754998,-122.421939,1880,1.0,3,08/28/2013,1100100,2850,Condominium,2015,1121978.0,1486,94110
9544,63197592,37.758878,-122.411147,1890,2.0,1,12/07/2015,1100000,,Condominium,2015,473075.0,1267,94110
9545,64657094,37.799042,-122.433759,1924,1.0,2,10/23/2013,1100000,,Condominium,2015,1172976.0,1279,94123
9546,64897766,37.780127,-122.470332,1908,3.0,3,03/13/2015,1100000,3001,SingleFamily,2015,131636.0,1702,94118
9547,64969778,37.794081,-122.410283,1964,2.0,2,12/30/2014,1100000,,Condominium,2015,1100000.0,1219,94108
9548,64969984,37.757809,-122.403361,2004,2.5,3,06/23/2014,1107000,1593,Condominium,2015,1129116.0,1756,94107
9549,64970253,37.759677,-122.389103,2003,2.5,2,03/18/2014,1100000,,Condominium,2015,1121978.0,1658,94107
9550,64971510,37.755103,-122.435887,1947,1.0,1,03/14/2014,1100000,625,Condominium,2015,1121978.0,1004,94114
9551,64971853,37.799041,-122.433757,1924,1.0,2,10/23/2013,1100000,,Condominium,2015,1070978.0,1113,94123
9552,64972527,37.788555,-122.395901,2004,2.0,2,02/03/2014,1120000,,Condominium,2015,1142376.0,958,94105
9553,64972532,37.787029,-122.3936,2004,2.0,2,01/08/2014,1100000,435,Condominium,2015,1121976.0,950,94105
9554,79841979,37.779423,-122.39669,2006,2.5,2,11/19/2014,1120000,,Condominium,2015,1120000.0,1064,94107
9555,79843349,37.773422,-122.43901,2007,2.0,2,03/18/2015,1100000,,Condominium,2015,653188.0,1059,94117
9556,79844106,37.779422,-122.396712,,2.0,2,06/27/2014,1100000,,Condominium,2015,1121977.0,1113,94107
9557,79846078,37.779422,-122.396712,2006,2.0,1,08/21/2015,1105000,,Condominium,2015,724184.0,1103,94107
9558,79846812,37.779422,-122.396712,2006,2.0,2,01/23/2015,1100000,,Condominium,2015,863944.0,979,94107
9559,79847009,37.790184,-122.421348,2005,2.0,2,02/18/2015,1120000,,Condominium,2015,844320.0,953,94109
9560,79847396,37.762084,-122.389007,2007,2.0,3,08/15/2014,1090000,,Condominium,2015,1090000.0,1467,94107
9561,79847567,37.798881,-122.435012,1914,1.0,2,03/05/2014,1100000,,Condominium,2015,1121976.0,1246,94123
9562,80623067,37.755009,-122.390599,2000,,,08/21/2015,1100000,,Condominium,2015,773690.0,1587,94107
9563,80730989,37.763988,-122.389167,2002,2.0,2,01/22/2016,1100000,,Condominium,2015,752464.0,1358,94107
9564,80733988,37.781323,-122.396231,2000,2.5,2,05/29/2015,1089000,,Condominium,2015,767504.0,1297,94107
9565,80734645,37.775459,-122.402389,2001,2.5,2,07/02/2014,1111000,,Condominium,2015,1111000.0,1896,94103
9566,80734874,37.766197,-122.39656,1998,2.5,2,03/03/2015,1110000,,Condominium,2015,644704.0,1760,94107
9567,80734962,37.78691,-122.390925,2001,2.0,2,04/08/2014,1100000,,MultiFamily2To4,2015,1121978.0,1223,94105
9568,80740355,37.776125,-122.409677,2002,2.0,2,02/03/2015,1095000,16988,Condominium,2015,863944.0,1133,94103
9569,80740767,37.755009,-122.390599,2000,2.0,2,06/09/2015,1100000,10000,Condominium,2015,714864.0,1258,94107
9570,80742238,37.763988,-122.389167,2002,2.0,2,12/29/2015,1100000,,Condominium,2015,769188.0,1354,94107
9571,80744136,37.778163,-122.395774,1916,1.5,1,09/23/2015,1090000,,Condominium,2015,485521.0,1126,94107
9572,80745753,37.786606,-122.399099,2004,2.0,2,08/19/2014,1106000,,Condominium,2015,1106000.0,1148,94105
9573,80750954,37.777725,-122.400947,2001,2.5,2,08/23/2013,1100000,7562,Condominium,2015,1121978.0,2097,94107
9574,80755237,37.778163,-122.395774,1916,1.0,1,10/06/2014,1095000,,Condominium,2015,1095000.0,1229,94107
9575,80755502,37.756244,-122.477389,2001,3.5,3,10/30/2015,1111000,,SingleFamily,2015,909812.0,2225,94122
9576,82785877,37.778705,-122.412635,2008,2.0,2,08/15/2013,1100000,,Condominium,2015,1121978.0,1184,94103
9577,82786344,37.77898,-122.391754,2007,2.0,2,05/11/2015,1090000,,Condominium,2015,784039.0,927,94107
9578,82789821,37.762498,-122.438686,1904,2.0,2,02/11/2016,1100000,2628,Condominium,2015,854924.0,911,94114
9579,82789823,37.761731,-122.443431,1902,2.0,2,05/12/2015,1120000,2966,Condominium,2015,454060.0,960,94114
9580,83152934,37.778705,-122.412635,2008,2.0,2,11/22/2013,1100000,,Condominium,2015,1121978.0,1201,94103
9581,15070568,37.803055,-122.423915,1921,1.0,2,02/12/2015,1100000,,Condominium,2015,382247.0,1044,94109
9582,89229515,37.771252,-122.387034,2008,2.0,2,11/15/2013,1100000,,Condominium,2015,1121978.0,1149,94158
9583,89236501,37.764114,-122.402984,2007,2.5,2,04/17/2015,1100000,,Townhouse,2015,898462.0,1067,94107
9584,89237263,37.764114,-122.402985,2007,2.0,2,11/25/2014,1106000,,Condominium,2015,1106000.0,930,94107
9585,89238496,37.786064,-122.392173,2008,1.0,1,03/11/2014,1098000,,Condominium,2015,1119938.0,819,94105
9586,89238700,37.786731,-122.425918,2008,2.0,2,12/11/2015,1095000,,Condominium,2015,793965.0,1098,94109
9587,89238995,37.789533,-122.390371,2009,2.0,2,10/04/2013,1100000,,Condominium,2015,1121978.0,1147,94105
9588,89239030,37.782054,-122.392837,2007,1.0,1,02/23/2016,1090000,,Condominium,2015,814208.0,928,94107
9589,89239163,37.756614,-122.407927,1906,1.5,3,06/19/2013,1101000,,Condominium,2015,1128094.0,1495,94110
9590,89239445,37.759037,-122.415985,2008,2.0,2,07/03/2013,1100000,,Condominium,2015,1121978.0,1760,94110
9591,96026457,37.773436,-122.478934,1923,1.0,2,07/08/2015,1105000,,Condominium,2015,764648.0,1511,94121
9592,96038655,37.773929,-122.39624,2009,1.0,1,12/19/2013,1105000,,MultiFamily2To4,2015,606824.0,892,94158
9593,15070994,37.800755,-122.42357,1928,1.0,1,08/11/2015,1100000,,Condominium,2015,816402.0,862,94109
9594,111710733,37.783241,-122.420478,2008,2.0,2,05/19/2015,1100000,,Condominium,2015,950000.0,991,94109
9595,111710794,37.776062,-122.419853,2009,2.0,2,10/19/2015,1095000,,Condominium,2015,697802.0,1140,94102
9596,111710860,37.789905,-122.398941,1906,1.0,1,08/31/2015,1099000,,Condominium,2015,591626.0,864,94105
9597,111711139,37.760113,-122.409928,2009,2.5,2,09/27/2013,1100000,,Condominium,2015,1121978.0,1385,94110
9598,111921788,37.798499,-122.434644,1914,1.0,,11/14/2013,1087000,,Condominium,2015,1108716.0,907,94123
9599,111922349,37.790542,-122.395919,2009,1.0,1,06/13/2014,1100000,,Condominium,2015,1121978.0,789,94105
9600,111926153,37.759689,-122.390861,2009,2.0,1,08/28/2015,1100000,77190,Condominium,2015,714224.0,1244,94107
9601,111930043,37.790542,-122.395919,2009,2.0,2,05/09/2013,1120000,,Condominium,2015,1331992.0,1479,94105
9602,111930727,37.776418,-122.462131,1906,1.0,2,10/23/2015,1110000,,Condominium,2015,765036.0,1371,94118
9603,111931921,37.798816,-122.43814,1938,1.5,1,03/21/2016,1090000,631,SingleFamily,2015,783825.0,724,94123
9604,111931961,37.784275,-122.422279,2010,2.0,2,10/31/2014,1110000,,Condominium,2015,1110000.0,1102,94109
9605,111932822,37.774978,-122.484695,2007,2.0,2,06/08/2015,1095000,,Condominium,2015,735308.0,1211,94121
9606,114316105,37.76497,-122.455951,2009,,,02/14/2014,1100000,,Condominium,2015,1626867.0,1835,94117
9607,15073045,37.794495,-122.427985,1964,2.0,2,10/19/2015,1105000,,Condominium,2015,752712.0,1075,94109
9608,119684936,37.785824,-122.399216,2010,1.0,1,02/05/2014,1087000,,Condominium,2015,1108718.0,950,94105
9609,119685041,37.767116,-122.418251,1909,1.0,3,11/13/2015,1100000,,Condominium,2015,576775.0,1424,94103
9610,119685228,37.775617,-122.427713,1889,2.0,2,05/09/2013,1105000,,Condominium,2015,1132194.0,1648,94102
9611,119685896,37.785539,-122.43722,1890,2.0,3,11/06/2013,1100000,3781,Condominium,2015,1121978.0,1701,94115
9612,122064146,37.788005,-122.416496,2013,2.0,2,06/12/2013,1100000,2188,Condominium,2015,1127068.0,1239,94109
9613,122064220,37.773235,-122.484985,1927,2.0,2,03/25/2014,1100000,,Condominium,2015,1121978.0,1823,94121
9614,123174925,37.777362,-122.42324,2014,2.0,2,01/24/2014,1087000,,Condominium,2015,1108514.0,938,94102
9615,123175061,37.777362,-122.42324,2014,2.0,2,01/14/2014,1094000,,Condominium,2015,1115654.0,1032,94102
9616,123175102,37.777362,-122.42324,2014,2.0,2,01/13/2014,1112000,,Condominium,2015,1134012.0,938,94102
9617,123175108,37.777362,-122.42324,2013,2.0,2,02/23/2014,1118999,46130040,Condominium,2015,1142044.0,970,94102
9618,123175142,37.777362,-122.42324,2014,2.0,2,01/23/2014,1094500,,Condominium,2015,1116087.0,938,94102
9619,15084954,37.77842,-122.443073,1895,1.0,2,11/24/2015,1100000,3125,Condominium,2014,1740168.0,1515,94115
9620,123598037,37.756614,-122.436857,1892,1.0,2,04/15/2014,1095000,,Condominium,2015,1116878.0,1146,94114
9621,124397832,37.792272,-122.422323,,,,03/07/2014,1111000,,SingleFamily,,,,94109
9622,124398013,37.778106,-122.436297,,,,07/31/2015,1095000,,SingleFamily,,,,94115
9623,124398061,37.769856,-122.426551,2014,2.0,2,04/16/2014,1116000,,Condominium,2015,1138012.0,990,94102
9624,124397832,37.792272,-122.422323,,,,03/07/2014,1111000,,SingleFamily,,,,94109
9625,124398013,37.778106,-122.436297,,,,07/31/2015,1095000,,SingleFamily,,,,94115
9626,124398061,37.769856,-122.426551,2014,2.0,2,04/16/2014,1116000,,Condominium,2015,1138012.0,990,94102
9627,15074312,37.791558,-122.425677,1926,1.0,1,11/10/2015,1095000,,Condominium,2015,799502.0,950,94109
9628,125308208,37.757985,-122.434778,1900,1.0,2,12/17/2014,1110000,,Condominium,2015,1110000.0,1336,94114
