,zillow_id,homo_info,year_updated,basement,roof,view,heating_sources,heating_system,rooms,neighborhood,school_district
742,2111429289,http://www.zillow.com/homedetails/785-San-Jose-Ave-APT-B-San-Francisco-CA-94110/2111429289_zpid/,,,Other,,,,,,
743,2113739327,http://www.zillow.com/homedetails/45-Ora-Way-UNIT-A106-San-Francisco-CA-94131/2113739327_zpid/,,,,,,,,,
744,2138567980,http://www.zillow.com/homedetails/8400-Oceanview-Ter-San-Francisco-CA-94132/2138567980_zpid/,,,,,,Forced air,"Sun room, Family room, Master bath, Pantry",,
745,15066058,http://www.zillow.com/homedetails/1166-Green-St-San-Francisco-CA-94109/15066058_zpid/,,Finished,Composition,"City, Water",Gas,Radiant,"Dining room, Laundry room",,
746,15068577,http://www.zillow.com/homedetails/1177-California-St-APT-208-San-Francisco-CA-94108/15068577_zpid/,,,,,,,,,
747,15068612,http://www.zillow.com/homedetails/1177-California-St-APT-204-San-Francisco-CA-94108/15068612_zpid/,,,,,,,,,
748,15068640,http://www.zillow.com/homedetails/930-Pine-St-APT-110-San-Francisco-CA-94108/15068640_zpid/,,,,,,Forced air,"Walk-in closet, Laundry room",,
749,15068672,http://www.zillow.com/homedetails/930-Pine-St-APT-312-San-Francisco-CA-94108/15068672_zpid/,,,Other,,Electric,,,,
750,15068810,http://www.zillow.com/homedetails/1001-Pine-St-APT-209-San-Francisco-CA-94109/15068810_zpid/,,,Other,,,,,,
751,15068837,http://www.zillow.com/homedetails/1001-Pine-St-APT-412-San-Francisco-CA-94109/15068837_zpid/,,,,,,,,,
752,15068857,http://www.zillow.com/homedetails/1001-Pine-St-APT-608-San-Francisco-CA-94109/15068857_zpid/,,,,,,Baseboard,,Lower Nob Hill,Lower Nob Hill
753,15068861,http://www.zillow.com/homedetails/1001-Pine-St-APT-612-San-Francisco-CA-94109/15068861_zpid/,,,,,,,,,
754,15068893,http://www.zillow.com/homedetails/1001-Pine-St-APT-908-San-Francisco-CA-94109/15068893_zpid/,,,Other,City,,,,,
755,15069054,http://www.zillow.com/homedetails/900-Bush-St-APT-502-San-Francisco-CA-94109/15069054_zpid/,,,,,,,,,
756,15069084,http://www.zillow.com/homedetails/900-Bush-St-APT-703-San-Francisco-CA-94109/15069084_zpid/,,,,,,Forced air,Breakfast nook,,
757,15069092,http://www.zillow.com/homedetails/900-Bush-St-APT-718-San-Francisco-CA-94109/15069092_zpid/,2009,,,City,,Baseboard,,,
758,15069099,http://www.zillow.com/homedetails/900-Bush-St-APT-801-San-Francisco-CA-94109/15069099_zpid/,,,,,,,,,
759,15069122,http://www.zillow.com/homedetails/900-Bush-St-APT-1002-San-Francisco-CA-94109/15069122_zpid/,,,,,,Heat pump,,,
760,15069128,http://www.zillow.com/homedetails/900-Bush-St-APT-1103-San-Francisco-CA-94109/15069128_zpid/,,,,,,,,,
761,15069166,http://www.zillow.com/homedetails/1155-Pine-St-APT-11-San-Francisco-CA-94109/15069166_zpid/,,,Other,,,,,,
762,15063484,http://www.zillow.com/homedetails/33-Vandewater-St-APT-204-San-Francisco-CA-94133/15063484_zpid/,,,,,,,,,
763,15070138,http://www.zillow.com/homedetails/3501-Laguna-St-APT-206-San-Francisco-CA-94123/15070138_zpid/,,,,,,,,,
764,15071048,http://www.zillow.com/homedetails/2701-Van-Ness-Ave-APT-503-San-Francisco-CA-94109/15071048_zpid/,,,,,,,,,
765,15072085,http://www.zillow.com/homedetails/2415-Van-Ness-Ave-APT-302-San-Francisco-CA-94109/15072085_zpid/,,,,,,,,Cow Hollow,
766,15073798,http://www.zillow.com/homedetails/2040-Franklin-St-APT-502-San-Francisco-CA-94109/15073798_zpid/,,,,,,,,,
767,15073802,http://www.zillow.com/homedetails/2040-Franklin-St-APT-506-San-Francisco-CA-94109/15073802_zpid/,,,,,,,,,
768,15073865,http://www.zillow.com/homedetails/2040-Franklin-St-APT-1206-San-Francisco-CA-94109/15073865_zpid/,,,Other,Water,Electric,Baseboard,"Laundry room, Dining room",,
769,15074956,http://www.zillow.com/homedetails/1817-California-St-APT-109-San-Francisco-CA-94109/15074956_zpid/,2013,,,"City, Park, Water",Gas,Wall,"Family room, Laundry room",Pacific Heights,San Francisco Unified
770,15075479,http://www.zillow.com/homedetails/1805-Pine-St-APT-25-San-Francisco-CA-94109/15075479_zpid/,,,,,,,"Family room, Laundry room",,
771,15076404,http://www.zillow.com/homedetails/1483-Sutter-St-APT-709-San-Francisco-CA-94109/15076404_zpid/,,,,,,,,,
772,15077042,http://www.zillow.com/homedetails/1200-Gough-St-APT-10E-San-Francisco-CA-94109/15077042_zpid/,,,,,,,,,
773,15077043,http://www.zillow.com/homedetails/1200-Gough-St-APT-10F-San-Francisco-CA-94109/15077043_zpid/,,,,,,,"Walk-in closet, Dining room",,
774,15077131,http://www.zillow.com/homedetails/240-Myrtle-St-San-Francisco-CA-94109/15077131_zpid/,,,,,,Other,,,
775,15077448,http://www.zillow.com/homedetails/1130-Eddy-St-APT-B-San-Francisco-CA-94109/15077448_zpid/,,,,,,,,,
776,15077461,http://www.zillow.com/homedetails/1148-Eddy-St-APT-C-San-Francisco-CA-94109/15077461_zpid/,,,Other,City,None,Other,"Office, Dining room",,
777,15077461,http://www.zillow.com/homedetails/1148-Eddy-St-APT-C-San-Francisco-CA-94109/15077461_zpid/,,,Other,City,None,Other,"Office, Dining room",,
778,15077484,http://www.zillow.com/homedetails/1186-Eddy-St-APT-B-San-Francisco-CA-94109/15077484_zpid/,,,,,,Forced air,"Family room, Laundry room, Dining room",,
779,15077507,http://www.zillow.com/homedetails/1112-Eddy-St-APT-D-San-Francisco-CA-94109/15077507_zpid/,,,,,,Forced air,Family room,,
780,15077843,http://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-843-San-Francisco-CA-94102/15077843_zpid/,,,,,,,,,
781,15077862,http://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-851-San-Francisco-CA-94102/15077862_zpid/,,,,,,,,,
782,15077974,http://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-450-San-Francisco-CA-94102/15077974_zpid/,,,,,,,,,
783,15082653,http://www.zillow.com/homedetails/2925-California-St-APT-4-San-Francisco-CA-94115/15082653_zpid/,,,,,,,,,
784,15127528,http://www.zillow.com/homedetails/4096-17th-St-APT-104-San-Francisco-CA-94114/15127528_zpid/,,,,,,,,,
785,15127531,http://www.zillow.com/homedetails/4096-17th-St-APT-107-San-Francisco-CA-94114/15127531_zpid/,,,,None,Other,Other,,,
786,15127556,http://www.zillow.com/homedetails/4096-17th-St-APT-306-San-Francisco-CA-94114/15127556_zpid/,,,,,,,Walk-in closet,,
787,15130026,http://www.zillow.com/homedetails/275-Burnett-Ave-APT-4-San-Francisco-CA-94131/15130026_zpid/,,,Other,"City, Water",,,,,
788,15132784,http://www.zillow.com/homedetails/145-Gardenside-Dr-APT-3-San-Francisco-CA-94131/15132784_zpid/,,,,,,,,,
789,15142917,http://www.zillow.com/homedetails/114-Henry-St-San-Francisco-CA-94114/15142917_zpid/,,,,,,,,,
790,15144703,http://www.zillow.com/homedetails/635-637-Guerrero-St-San-Francisco-CA-94110/15144703_zpid/,,,,,,,,,
791,15146873,http://www.zillow.com/homedetails/1215-1217-S-Van-Ness-Ave-San-Francisco-CA-94110/15146873_zpid/,,,,,,Forced air,"Walk-in closet, Family room, Dining room",,
792,15147885,http://www.zillow.com/homedetails/300-3rd-St-APT-1509-San-Francisco-CA-94107/15147885_zpid/,,,Other,,,,,,
793,15148222,http://www.zillow.com/homedetails/201-Harrison-St-APT-407-San-Francisco-CA-94105/15148222_zpid/,,,,Water,,Forced air,Dining room,,
794,15148302,http://www.zillow.com/homedetails/201-Harrison-St-APT-700-San-Francisco-CA-94105/15148302_zpid/,,,,,,,,,
795,15148631,http://www.zillow.com/homedetails/403-Main-St-APT-614N-San-Francisco-CA-94105/15148631_zpid/,,,,Water,,,,,
796,15149426,http://www.zillow.com/homedetails/1695-18th-St-STE-304-San-Francisco-CA-94107/15149426_zpid/,2010,,,City,Electric,,,,
797,15150086,http://www.zillow.com/homedetails/720-York-St-UNIT-217-San-Francisco-CA-94110/15150086_zpid/,,,,Territorial,Electric,,Walk-in closet,,
798,15151436,http://www.zillow.com/homedetails/1163-Kansas-St-San-Francisco-CA-94107/15151436_zpid/,,,,,,,,,
799,15151707,http://www.zillow.com/homedetails/1816-23rd-St-San-Francisco-CA-94107/15151707_zpid/,,,,"City, Water",,Baseboard,,,
800,15152054,http://www.zillow.com/homedetails/2250-24th-St-APT-231-San-Francisco-CA-94107/15152054_zpid/,,,,,,,Laundry room,,
801,64972555,http://www.zillow.com/homedetails/333-1st-St-UNIT-1706-San-Francisco-CA-94105/64972555_zpid/,,,,,,,,,
802,15087961,http://www.zillow.com/homedetails/2580-2600-Parnassus-Ave-San-Francisco-CA-94117/15087961_zpid/,,,,,,,,,
803,79842707,http://www.zillow.com/homedetails/555-4th-St-UNIT-747-San-Francisco-CA-94107/79842707_zpid/,,,,,,,,,
804,79846151,http://www.zillow.com/homedetails/776-Tehama-St-UNIT-7-San-Francisco-CA-94103/79846151_zpid/,,,Other,,,,,,
805,79846355,http://www.zillow.com/homedetails/555-4th-St-UNIT-436-San-Francisco-CA-94107/79846355_zpid/,,,,,,,,,
806,80745598,http://www.zillow.com/homedetails/199-New-Montgomery-St-UNIT-503-San-Francisco-CA-94105/80745598_zpid/,,,,,,Forced air,,,
807,80748428,http://www.zillow.com/homedetails/630-Mason-St-APT-402-San-Francisco-CA-94108/80748428_zpid/,,,,,,,,,
808,80751881,http://www.zillow.com/homedetails/250-King-St-UNIT-1604-San-Francisco-CA-94107/80751881_zpid/,,,,,,,,,
809,80755188,http://www.zillow.com/homedetails/950-Harrison-St-UNIT-207-San-Francisco-CA-94107/80755188_zpid/,,,Other,City,Electric,,"Dining room, Laundry room, Master bath, Office, Pantry, Walk-in closet",,
810,82785510,http://www.zillow.com/homedetails/650-Turk-St-UNIT-706-San-Francisco-CA-94102/82785510_zpid/,,,,,,,,,
811,83153860,http://www.zillow.com/homedetails/74-New-Montgomery-St-UNIT-609-San-Francisco-CA-94105/83153860_zpid/,,,,,,,,,
812,83154053,http://www.zillow.com/homedetails/55-Page-St-APT-327-San-Francisco-CA-94102/83154053_zpid/,,,,,,,"Dining room, Master bath, Office",,
813,83154175,http://www.zillow.com/homedetails/55-Page-St-APT-318-San-Francisco-CA-94102/83154175_zpid/,,,,,,,,,
814,15100731,http://www.zillow.com/homedetails/855-La-Playa-St-APT-154-San-Francisco-CA-94121/15100731_zpid/,,,,,,,Dining room,,
815,15107978,http://www.zillow.com/homedetails/1584-1586-48TH-Ave-San-Francisco-CA-94122/15107978_zpid/,,,,,,,,,
816,89239093,http://www.zillow.com/homedetails/451-Kansas-St-UNIT-352-San-Francisco-CA-94107/89239093_zpid/,,,Other,,Electric,,,,
817,89240048,http://www.zillow.com/homedetails/451-Kansas-St-UNIT-387-San-Francisco-CA-94107/89240048_zpid/,,,,,,Forced air,,,
818,111711148,http://www.zillow.com/homedetails/2125-Bryant-St-APT-202-San-Francisco-CA-94110/111711148_zpid/,,,,,,,,,
819,111922734,http://www.zillow.com/homedetails/644-Steiner-St-San-Francisco-CA-94117/111922734_zpid/,,,,,,,,,
820,96027542,http://www.zillow.com/homedetails/300-Berry-St-UNIT-554-San-Francisco-CA-94158/96027542_zpid/,,None,Other,City,Electric,Wall,"Dining room, Walk-in closet, Master bath, Office, Pantry",,
821,119685119,http://www.zillow.com/homedetails/574-Natoma-St-APT-102-San-Francisco-CA-94103/119685119_zpid/,,,,,Gas,,,,
822,2103648884,http://www.zillow.com/homedetails/603-Natoma-St-APT-309-San-Francisco-CA-94103/2103648884_zpid/,,,Other,,Electric,Other,Dining room,,
823,2104339447,http://www.zillow.com/homedetails/716-2nd-Ave-APT-7-San-Francisco-CA-94118/2104339447_zpid/,,,,,,,,,
824,2106159769,http://www.zillow.com/homedetails/3720-Sacramento-St-APT-2-San-Francisco-CA-94118/2106159769_zpid/,,,,,,,,,
825,2106908379,http://www.zillow.com/homedetails/1710-48th-Ave-San-Francisco-CA-94122/2106908379_zpid/,,,,,,Other,,,
826,15064087,http://www.zillow.com/homedetails/220-Lombard-St-APT-519-San-Francisco-CA-94111/15064087_zpid/,,,,,,,,,
827,15100731,http://www.zillow.com/homedetails/855-La-Playa-St-APT-154-San-Francisco-CA-94121/15100731_zpid/,,,,,,,Dining room,,
828,2118935661,http://www.zillow.com/homedetails/355-1st-St-UNIT-308-San-Francisco-CA-94105/2118935661_zpid/,,,,,,,,,
829,2132955415,http://www.zillow.com/homedetails/1255-Oak-St-APT-3-San-Francisco-CA-94117/2132955415_zpid/,,,,,,,,,
830,2133538781,http://www.zillow.com/homedetails/2-Fallon-Pl-APT-9-San-Francisco-CA-94133/2133538781_zpid/,,,,,,,,,
831,2137404882,http://www.zillow.com/homedetails/2912-Steiner-St-APT-3-San-Francisco-CA-94123/2137404882_zpid/,,,,,,,,,
832,2142324137,http://www.zillow.com/homedetails/1500-Bay-St-San-Francisco-CA-94123/2142324137_zpid/,,,,,,,,,
833,15064113,http://www.zillow.com/homedetails/240-Lombard-St-APT-233-San-Francisco-CA-94111/15064113_zpid/,2013,,,Park,Electric,Wall,,,
834,15121457,http://www.zillow.com/homedetails/2415-47th-Ave-San-Francisco-CA-94116/15121457_zpid/,,,Other,Water,,,,,
835,15139785,http://www.zillow.com/homedetails/170-Staples-Ave-San-Francisco-CA-94112/15139785_zpid/,,None,,,,Forced air,"Breakfast nook, Family room, Family room",,
836,15140173,http://www.zillow.com/homedetails/11-Otsego-Ave-San-Francisco-CA-94112/15140173_zpid/,,,,,,,,,
837,15153007,http://www.zillow.com/homedetails/100-Jerrold-Ave-San-Francisco-CA-94124/15153007_zpid/,2014,None,Composition,Water,Electric,Radiant,,,
838,15153768,http://www.zillow.com/homedetails/1466-Revere-Ave-San-Francisco-CA-94124/15153768_zpid/,2013,Finished,Composition,None,Gas,Forced air,"Family room, Laundry room, Office",Bayview,
839,15153941,http://www.zillow.com/homedetails/1330-Shafter-Ave-San-Francisco-CA-94124/15153941_zpid/,,,,,,,,,
840,15153975,http://www.zillow.com/homedetails/1411-Revere-Ave-San-Francisco-CA-94124/15153975_zpid/,,,Other,City,,,Dining room,,
841,15154560,http://www.zillow.com/homedetails/1162-Hollister-Ave-San-Francisco-CA-94124/15154560_zpid/,,,,,,,,,
842,15154997,http://www.zillow.com/homedetails/76-Jennings-Ct-San-Francisco-CA-94124/15154997_zpid/,,,,"City, Water",Gas,Forced air,,,
843,15155095,http://www.zillow.com/homedetails/994-Le-Conte-Ave-San-Francisco-CA-94124/15155095_zpid/,2015,Finished,,,,,,,
844,15155711,http://www.zillow.com/homedetails/1497-Hudson-Ave-San-Francisco-CA-94124/15155711_zpid/,,,Other,,,,,,
845,15155852,http://www.zillow.com/homedetails/1520-Kirkwood-Ave-San-Francisco-CA-94124/15155852_zpid/,,Finished,,,,,,,
846,15155966,http://www.zillow.com/homedetails/1554-Mckinnon-Ave-San-Francisco-CA-94124/15155966_zpid/,,,,,Gas,,,,
847,15156029,http://www.zillow.com/homedetails/1734-Mckinnon-Ave-San-Francisco-CA-94124/15156029_zpid/,,,,,,,,,
848,15156060,http://www.zillow.com/homedetails/1719-La-Salle-Ave-San-Francisco-CA-94124/15156060_zpid/,,,,,,,"Mud room, Walk-in closet, Office, Dining room",,
849,15156545,http://www.zillow.com/homedetails/1614-Quesada-Ave-San-Francisco-CA-94124/15156545_zpid/,,,,,,,Dining room,,
850,15077448,http://www.zillow.com/homedetails/1130-Eddy-St-APT-B-San-Francisco-CA-94109/15077448_zpid/,,,,,,,,,
851,15077461,http://www.zillow.com/homedetails/1148-Eddy-St-APT-C-San-Francisco-CA-94109/15077461_zpid/,,,Other,City,None,Other,"Office, Dining room",,
852,15077461,http://www.zillow.com/homedetails/1148-Eddy-St-APT-C-San-Francisco-CA-94109/15077461_zpid/,,,Other,City,None,Other,"Office, Dining room",,
853,15077466,http://www.zillow.com/homedetails/1154-Eddy-St-APT-D-San-Francisco-CA-94109/15077466_zpid/,,,,,,,,Western Addition,
854,15077484,http://www.zillow.com/homedetails/1186-Eddy-St-APT-B-San-Francisco-CA-94109/15077484_zpid/,,,,,,Forced air,"Family room, Laundry room, Dining room",,
855,15077507,http://www.zillow.com/homedetails/1112-Eddy-St-APT-D-San-Francisco-CA-94109/15077507_zpid/,,,,,,Forced air,Family room,,
856,15077843,http://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-843-San-Francisco-CA-94102/15077843_zpid/,,,,,,,,,
857,15077850,http://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-326-San-Francisco-CA-94102/15077850_zpid/,,,,,,Forced air,Family room,,
858,15077862,http://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-851-San-Francisco-CA-94102/15077862_zpid/,,,,,,,,,
859,15077956,http://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-432-San-Francisco-CA-94102/15077956_zpid/,,,,,Electric,Baseboard,,,
860,15077974,http://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-450-San-Francisco-CA-94102/15077974_zpid/,,,,,,,,,
861,15082653,http://www.zillow.com/homedetails/2925-California-St-APT-4-San-Francisco-CA-94115/15082653_zpid/,,,,,,,,,
862,15127528,http://www.zillow.com/homedetails/4096-17th-St-APT-104-San-Francisco-CA-94114/15127528_zpid/,,,,,,,,,
863,15127531,http://www.zillow.com/homedetails/4096-17th-St-APT-107-San-Francisco-CA-94114/15127531_zpid/,,,,None,Other,Other,,,
864,15127556,http://www.zillow.com/homedetails/4096-17th-St-APT-306-San-Francisco-CA-94114/15127556_zpid/,,,,,,,Walk-in closet,,
865,15130026,http://www.zillow.com/homedetails/275-Burnett-Ave-APT-4-San-Francisco-CA-94131/15130026_zpid/,,,Other,"City, Water",,,,,
866,15132784,http://www.zillow.com/homedetails/145-Gardenside-Dr-APT-3-San-Francisco-CA-94131/15132784_zpid/,,,,,,,,,
867,15142917,http://www.zillow.com/homedetails/114-Henry-St-San-Francisco-CA-94114/15142917_zpid/,,,,,,,,,
868,15144703,http://www.zillow.com/homedetails/635-637-Guerrero-St-San-Francisco-CA-94110/15144703_zpid/,,,,,,,,,
869,15146873,http://www.zillow.com/homedetails/1215-1217-S-Van-Ness-Ave-San-Francisco-CA-94110/15146873_zpid/,,,,,,Forced air,"Walk-in closet, Family room, Dining room",,
870,15147736,http://www.zillow.com/homedetails/300-3rd-St-APT-603-San-Francisco-CA-94107/15147736_zpid/,,,,,,,,,
871,15147885,http://www.zillow.com/homedetails/300-3rd-St-APT-1509-San-Francisco-CA-94107/15147885_zpid/,,,Other,,,,,,
872,15148138,http://www.zillow.com/homedetails/201-Harrison-St-APT-112-San-Francisco-CA-94105/15148138_zpid/,,,Other,,,,Dining room,,
873,15148222,http://www.zillow.com/homedetails/201-Harrison-St-APT-407-San-Francisco-CA-94105/15148222_zpid/,,,,Water,,Forced air,Dining room,,
874,15148302,http://www.zillow.com/homedetails/201-Harrison-St-APT-700-San-Francisco-CA-94105/15148302_zpid/,,,,,,,,,
875,15148631,http://www.zillow.com/homedetails/403-Main-St-APT-614N-San-Francisco-CA-94105/15148631_zpid/,,,,Water,,,,,
876,15149426,http://www.zillow.com/homedetails/1695-18th-St-STE-304-San-Francisco-CA-94107/15149426_zpid/,2010,,,City,Electric,,,,
877,15150086,http://www.zillow.com/homedetails/720-York-St-UNIT-217-San-Francisco-CA-94110/15150086_zpid/,,,,Territorial,Electric,,Walk-in closet,,
878,15151436,http://www.zillow.com/homedetails/1163-Kansas-St-San-Francisco-CA-94107/15151436_zpid/,,,,,,,,,
879,15151707,http://www.zillow.com/homedetails/1816-23rd-St-San-Francisco-CA-94107/15151707_zpid/,,,,"City, Water",,Baseboard,,,
880,15152054,http://www.zillow.com/homedetails/2250-24th-St-APT-231-San-Francisco-CA-94107/15152054_zpid/,,,,,,,Laundry room,,
881,64972555,http://www.zillow.com/homedetails/333-1st-St-UNIT-1706-San-Francisco-CA-94105/64972555_zpid/,,,,,,,,,
882,69819765,http://www.zillow.com/homedetails/260-King-St-UNIT-661-San-Francisco-CA-94107/69819765_zpid/,,,,,,Forced air,Walk-in closet,,
883,15087961,http://www.zillow.com/homedetails/2580-2600-Parnassus-Ave-San-Francisco-CA-94117/15087961_zpid/,,,,,,,,,
884,79842707,http://www.zillow.com/homedetails/555-4th-St-UNIT-747-San-Francisco-CA-94107/79842707_zpid/,,,,,,,,,
885,79844288,http://www.zillow.com/homedetails/555-4th-St-UNIT-916-San-Francisco-CA-94107/79844288_zpid/,,,,,,,"Master bath, Family room, Dining room",,
886,79846151,http://www.zillow.com/homedetails/776-Tehama-St-UNIT-7-San-Francisco-CA-94103/79846151_zpid/,,,Other,,,,,,
887,79846355,http://www.zillow.com/homedetails/555-4th-St-UNIT-436-San-Francisco-CA-94107/79846355_zpid/,,,,,,,,,
888,80733520,http://www.zillow.com/homedetails/199-New-Montgomery-St-UNIT-1011-San-Francisco-CA-94105/80733520_zpid/,,,,City,,,,Yerba Buena,
889,80739983,http://www.zillow.com/homedetails/199-New-Montgomery-St-UNIT-1503-San-Francisco-CA-94105/80739983_zpid/,,,,,,,,,
890,80745598,http://www.zillow.com/homedetails/199-New-Montgomery-St-UNIT-503-San-Francisco-CA-94105/80745598_zpid/,,,,,,Forced air,,,
891,80748428,http://www.zillow.com/homedetails/630-Mason-St-APT-402-San-Francisco-CA-94108/80748428_zpid/,,,,,,,,,
892,80751881,http://www.zillow.com/homedetails/250-King-St-UNIT-1604-San-Francisco-CA-94107/80751881_zpid/,,,,,,,,,
893,80755188,http://www.zillow.com/homedetails/950-Harrison-St-UNIT-207-San-Francisco-CA-94107/80755188_zpid/,,,Other,City,Electric,,"Dining room, Laundry room, Master bath, Office, Pantry, Walk-in closet",,
894,82785510,http://www.zillow.com/homedetails/650-Turk-St-UNIT-706-San-Francisco-CA-94102/82785510_zpid/,,,,,,,,,
895,83153860,http://www.zillow.com/homedetails/74-New-Montgomery-St-UNIT-609-San-Francisco-CA-94105/83153860_zpid/,,,,,,,,,
896,83154053,http://www.zillow.com/homedetails/55-Page-St-APT-327-San-Francisco-CA-94102/83154053_zpid/,,,,,,,"Dining room, Master bath, Office",,
897,83154175,http://www.zillow.com/homedetails/55-Page-St-APT-318-San-Francisco-CA-94102/83154175_zpid/,,,,,,,,,
898,15100731,http://www.zillow.com/homedetails/855-La-Playa-St-APT-154-San-Francisco-CA-94121/15100731_zpid/,,,,,,,Dining room,,
899,89236937,http://www.zillow.com/homedetails/83-Mcallister-St-APT-502-San-Francisco-CA-94102/89236937_zpid/,2006,,,,,,Family room,,
900,15107978,http://www.zillow.com/homedetails/1584-1586-48TH-Ave-San-Francisco-CA-94122/15107978_zpid/,,,,,,,,,
901,89239093,http://www.zillow.com/homedetails/451-Kansas-St-UNIT-352-San-Francisco-CA-94107/89239093_zpid/,,,Other,,Electric,,,,
902,89240048,http://www.zillow.com/homedetails/451-Kansas-St-UNIT-387-San-Francisco-CA-94107/89240048_zpid/,,,,,,Forced air,,,
903,111711148,http://www.zillow.com/homedetails/2125-Bryant-St-APT-202-San-Francisco-CA-94110/111711148_zpid/,,,,,,,,,
904,111922734,http://www.zillow.com/homedetails/644-Steiner-St-San-Francisco-CA-94117/111922734_zpid/,,,,,,,,,
905,96027542,http://www.zillow.com/homedetails/300-Berry-St-UNIT-554-San-Francisco-CA-94158/96027542_zpid/,,None,Other,City,Electric,Wall,"Dining room, Walk-in closet, Master bath, Office, Pantry",,
906,119685119,http://www.zillow.com/homedetails/574-Natoma-St-APT-102-San-Francisco-CA-94103/119685119_zpid/,,,,,Gas,,,,
907,2100766049,http://www.zillow.com/homedetails/1511-29th-Avenue-San-Francisco-CA-94122/2100766049_zpid/,,,,,,,Office,,
908,15087961,http://www.zillow.com/homedetails/2580-2600-Parnassus-Ave-San-Francisco-CA-94117/15087961_zpid/,,,,,,,,,
909,2103648884,http://www.zillow.com/homedetails/603-Natoma-St-APT-309-San-Francisco-CA-94103/2103648884_zpid/,,,Other,,Electric,Other,Dining room,,
910,2104339447,http://www.zillow.com/homedetails/716-2nd-Ave-APT-7-San-Francisco-CA-94118/2104339447_zpid/,,,,,,,,,
911,2106159769,http://www.zillow.com/homedetails/3720-Sacramento-St-APT-2-San-Francisco-CA-94118/2106159769_zpid/,,,,,,,,,
912,2106359064,http://www.zillow.com/homedetails/570-Guerrero-St-APT-1-San-Francisco-CA-94110/2106359064_zpid/,,,,,,Forced air,,,
913,2106908379,http://www.zillow.com/homedetails/1710-48th-Ave-San-Francisco-CA-94122/2106908379_zpid/,,,,,,Other,,,
914,15064087,http://www.zillow.com/homedetails/220-Lombard-St-APT-519-San-Francisco-CA-94111/15064087_zpid/,,,,,,,,,
915,2110609517,http://www.zillow.com/homedetails/609-Castro-St-APT-C-San-Francisco-CA-94114/2110609517_zpid/,,,,,,,,,
916,15100731,http://www.zillow.com/homedetails/855-La-Playa-St-APT-154-San-Francisco-CA-94121/15100731_zpid/,,,,,,,Dining room,,
917,2118935661,http://www.zillow.com/homedetails/355-1st-St-UNIT-308-San-Francisco-CA-94105/2118935661_zpid/,,,,,,,,,
918,2132955415,http://www.zillow.com/homedetails/1255-Oak-St-APT-3-San-Francisco-CA-94117/2132955415_zpid/,,,,,,,,,
919,2133538781,http://www.zillow.com/homedetails/2-Fallon-Pl-APT-9-San-Francisco-CA-94133/2133538781_zpid/,,,,,,,,,
920,2137404882,http://www.zillow.com/homedetails/2912-Steiner-St-APT-3-San-Francisco-CA-94123/2137404882_zpid/,,,,,,,,,
921,2142324137,http://www.zillow.com/homedetails/1500-Bay-St-San-Francisco-CA-94123/2142324137_zpid/,,,,,,,,,
922,15064113,http://www.zillow.com/homedetails/240-Lombard-St-APT-233-San-Francisco-CA-94111/15064113_zpid/,2013,,,Park,Electric,Wall,,,
923,2106104051,http://www.zillow.com/homedetails/716-2nd-Ave-APT-3-San-Francisco-CA-94118/2106104051_zpid/,,,,,Gas,,Dining room,,
924,15174195,http://www.zillow.com/homedetails/515-Delta-St-San-Francisco-CA-94134/15174195_zpid/,,,,,,,,,
925,15121457,http://www.zillow.com/homedetails/2415-47th-Ave-San-Francisco-CA-94116/15121457_zpid/,,,Other,Water,,,,,
926,15139785,http://www.zillow.com/homedetails/170-Staples-Ave-San-Francisco-CA-94112/15139785_zpid/,,None,,,,Forced air,"Breakfast nook, Family room, Family room",,
927,15140173,http://www.zillow.com/homedetails/11-Otsego-Ave-San-Francisco-CA-94112/15140173_zpid/,,,,,,,,,
928,15142208,http://www.zillow.com/homedetails/8-Keystone-Way-APT-3D-San-Francisco-CA-94127/15142208_zpid/,,None,,"City, Mountain",,,,,
929,15153007,http://www.zillow.com/homedetails/100-Jerrold-Ave-San-Francisco-CA-94124/15153007_zpid/,2014,None,Composition,Water,Electric,Radiant,,,
930,15153434,http://www.zillow.com/homedetails/12-Las-Villas-Ct-San-Francisco-CA-94124/15153434_zpid/,,,,"City, Mountain, Park, Water",,,Master bath,,
931,15153768,http://www.zillow.com/homedetails/1466-Revere-Ave-San-Francisco-CA-94124/15153768_zpid/,2013,Finished,Composition,None,Gas,Forced air,"Family room, Laundry room, Office",Bayview,
932,15153941,http://www.zillow.com/homedetails/1330-Shafter-Ave-San-Francisco-CA-94124/15153941_zpid/,,,,,,,,,
933,15153975,http://www.zillow.com/homedetails/1411-Revere-Ave-San-Francisco-CA-94124/15153975_zpid/,,,Other,City,,,Dining room,,
934,15154560,http://www.zillow.com/homedetails/1162-Hollister-Ave-San-Francisco-CA-94124/15154560_zpid/,,,,,,,,,
935,15154997,http://www.zillow.com/homedetails/76-Jennings-Ct-San-Francisco-CA-94124/15154997_zpid/,,,,"City, Water",Gas,Forced air,,,
