"zillow_id","latitude","longitude","year_built","bathrooms","bedrooms","last_sold_date","last_sold_price","property.size","home_type","tax_year","tax_value","home_size","zipcode","list","url"
31496971,40.72245,-74.003014,1900,3,3,NA,NA,NA,"Condominium",2014,1489780,2500,10013,"$5,750,000","http://www.zillow.com/homes/for_sale/31496971_zpid"
32091864,40.728785,-73.726075,1925,NA,NA,2013-05-31,395000,3000,"SingleFamily",2015,470000,1500,11426,NA,NA
124204937,40.804307,-73.941684,NA,NA,NA,2015-08-14,350000,NA,"Cooperative",NA,NA,NA,10035,NA,NA
89066946,40.57714,-73.837997,2007,2,2,2010-06-11,497621,NA,"Condominium",2015,172256,1023,11694,"$415,000","http://www.zillow.com/homes/for_sale/89066946_zpid"
32074117,40.73506,-73.797215,1960,3,3,NA,NA,3998,"SingleFamily",2015,756000,1300,11365,"$899,999","http://www.zillow.com/homes/for_sale/32074117_zpid"
32096838,40.751194,-73.737531,1950,NA,NA,2014-07-28,757000,142845,"Condominium",2015,702010,2310,11362,NA,NA
29792528,40.82116,-73.84626,1950,2,3,2015-08-04,380000,3615,"SingleFamily",2015,306000,3617,10473,NA,NA
32294374,40.596689,-74.107573,1950,7,6,2000-10-11,875000,16640,"SingleFamily",2015,1933000,6438,10304,"$2,045,000","http://www.zillow.com/homes/for_sale/32294374_zpid"
121722452,40.56203,-73.91291,NA,NA,NA,2014-07-17,450000,NA,"SingleFamily",NA,NA,NA,11697,NA,NA
31944246,40.771575,-73.905845,1890,NA,NA,2015-12-03,110000,2417,"Duplex",2015,724000,1452,11105,NA,NA
2101438450,40.72286,-73.84766,1965,1,0,NA,NA,NA,"Cooperative",NA,NA,NA,11375,"$194,000","http://www.zillow.com/homes/for_sale/2101438450_zpid"
79721023,40.675154,-73.971164,1928,1,1,2016-01-27,690000,NA,"Cooperative",NA,NA,775,11217,NA,NA
125721085,40.823791,-73.944031,1956,1,1,2016-03-11,400000,NA,"Cooperative",NA,NA,NA,10031,NA,NA
32189867,40.684925,-73.776289,1930,NA,NA,2015-12-08,370000,2600,"SingleFamily",2015,352000,1184,11434,NA,NA
32371727,40.546015,-74.216105,1995,3,3,2014-02-11,427500,3306,"SingleFamily",2015,437000,1800,10309,NA,NA
31993230,40.72777,-73.880605,1940,NA,NA,2013-11-08,520000,2142,"SingleFamily",2015,532000,1519,11379,NA,NA
29845668,40.833895,-73.82148,1900,4,5,2015-07-13,515000,1764,"SingleFamily",2015,403000,2636,10465,NA,NA
29844634,40.830535,-73.824525,1920,NA,0,2013-10-29,525000,5227,"MultiFamily2To4",2015,489000,2306,10465,NA,NA
30658299,40.65335,-73.942399,1925,3,5,2015-10-20,595000,2000,"MultiFamily2To4",2015,419000,2112,11203,NA,NA
32351461,40.5556,-74.15602,1978,2,3,2015-08-07,405000,2178,"SingleFamily",2015,398000,1752,10308,NA,NA
32148294,40.725305,-73.763704,1950,2,3,2013-06-17,550000,6240,"SingleFamily",2015,635000,2320,11427,NA,NA
80625813,40.663249,-73.943328,NA,NA,NA,2014-03-03,235000,NA,"Cooperative",NA,NA,NA,11225,NA,NA
2106467156,40.864962,-73.908119,1950,1,1,NA,NA,NA,"Cooperative",NA,NA,700,10468,"$89,000","http://www.zillow.com/homes/for_sale/2106467156_zpid"
32223824,40.59385,-73.771639,1920,2,5,2015-09-17,332000,2837,"SingleFamily",2015,295000,1500,11691,NA,NA
31941896,40.75803,-73.913945,1940,3,5,2013-10-23,840000,1740,"Miscellaneous",2015,821000,2275,11103,NA,NA
32277571,40.630825,-74.099685,1930,NA,NA,2014-08-14,355000,3750,"SingleFamily",2015,454000,1040,10301,NA,NA
32322834,40.600312,-74.066412,1997,NA,NA,2013-06-26,405000,1053,"SingleFamily",2015,363000,1764,10305,NA,NA
61966693,40.746391,-73.978958,2002,2,2,2015-09-01,1500000,NA,"Condominium",2014,401565,1150,10016,NA,NA
79739227,40.768188,-73.931045,1985,1,1,2015-01-23,215000,NA,"Cooperative",NA,NA,NA,11106,NA,NA
32059225,40.774195,-73.77617,1930,4,4,2014-05-22,950000,7500,"SingleFamily",2015,1387000,3300,11360,NA,NA
32166723,40.67541,-73.852025,1970,2,4,2016-03-15,725000,3920,"MultiFamily2To4",2015,536000,3150,11417,NA,NA
31960053,40.76207,-73.879635,1934,2,2,2014-08-12,530000,2900,"SingleFamily",2015,547000,1270,11369,NA,NA
31538227,40.768574,-73.95797,1997,3,2,2005-06-09,1750000,NA,"Condominium",2014,349800,1662,10021,"$2,800,000","http://www.zillow.com/homes/for_sale/31538227_zpid"
32020561,40.793626,-73.846285,1981,2,3,2014-04-07,404000,2187,"SingleFamily",2015,397700,1300,11356,NA,NA
119910305,40.820942,-73.874519,NA,NA,NA,2013-11-06,12305350,NA,"Cooperative",NA,NA,NA,10473,NA,NA
72649724,40.729297,-73.850189,1950,1,2,2013-10-02,243000,NA,"Cooperative",NA,NA,NA,11375,NA,NA
32215975,40.65168,-73.847405,1965,3,5,2013-10-02,650000,4900,"SingleFamily",2015,553000,2449,11414,NA,NA
72541276,40.85353,-73.936425,1968,1,0,2016-02-03,201804,NA,"Condominium",NA,NA,405,10033,NA,NA
123518546,40.863933,-73.928794,1925,1,1,2015-04-15,268000,NA,"Cooperative",NA,NA,NA,10040,NA,NA
29786416,40.865719,-73.901375,1915,3,9,2015-05-21,600000,5301,"SingleFamily",2015,506000,3344,10468,NA,NA
122882508,40.908096,-73.905655,1960,1,1,2015-01-06,200000,NA,"Cooperative",NA,NA,NA,10471,NA,NA
32087523,40.74223,-73.763705,1950,NA,NA,2013-09-17,483000,2500,"SingleFamily",2015,512000,1344,11364,NA,NA
2111134685,40.875225,-73.886484,NA,1,2,2014-01-22,118000,NA,"Unknown",NA,NA,NA,10468,NA,NA
29777675,40.831365,-73.907379,1920,3.5,6,2014-05-22,435000,1065,"MultiFamily2To4",2007,381000,2820,10456,NA,NA
119110951,40.760174,-73.833023,2008,2,3,2013-09-05,686000,NA,"Condominium",2015,277032,1350,11354,NA,NA
32342483,40.55489,-74.148785,1970,2,3,2015-11-23,478850,2375,"SingleFamily",2015,358000,1376,10308,NA,NA
82784473,40.722156,-73.849273,1965,1,2,2008-08-14,330000,NA,"Cooperative",NA,NA,NA,11375,"$439,000","http://www.zillow.com/homes/for_sale/82784473_zpid"
2118087451,40.7882,-73.9476,2008,1,1,NA,NA,NA,"Condominium",NA,NA,794,10029,"$800,000","http://www.zillow.com/homes/for_sale/2118087451_zpid"
2129922259,40.86856,-73.862968,1928,1,1,NA,NA,NA,"Cooperative",NA,NA,900,10467,"$49,000","http://www.zillow.com/homes/for_sale/2129922259_zpid"
29812449,40.840379,-73.870045,1925,6,6,2015-12-10,175000,1568,"MultiFamily2To4",2015,291000,1320,10460,NA,NA
30753015,40.623324,-73.95373,1925,4.5,6,NA,NA,5000,"SingleFamily",2015,1466000,4043,11210,"$3,500,000","http://www.zillow.com/homes/for_sale/30753015_zpid"
29822992,40.86641,-73.858345,1931,NA,0,2013-10-11,540000,2482,"MultiFamily2To4",2015,382000,3500,10469,NA,NA
32047662,40.75593,-73.809585,1940,NA,NA,2015-08-17,780000,4000,"SingleFamily",2015,756000,1952,11355,NA,NA
31946388,40.77955,-73.909265,1945,1,2,2016-01-15,724994,1598,"SingleFamily",2015,632000,1440,11105,NA,NA
121442263,40.747833,-74.001122,1910,1,0,2014-05-29,250000,NA,"Cooperative",NA,NA,NA,10001,NA,NA
31502714,40.755048,-73.9923,NA,NA,NA,2015-01-03,2246508,4554,"Condominium",2014,219438,1110,10018,NA,NA
62723339,40.628478,-74.155906,2001,2.5,2,2014-09-12,290000,1204,"Townhouse",2015,278000,1176,10303,NA,NA
31523819,40.785484,-73.972625,NA,2,2,2013-08-21,1250000,NA,"SingleFamily",2014,163859,675,10024,NA,NA
2110883671,40.87012,-73.88493,1910,10,21,NA,NA,2613,"SingleFamily",NA,NA,7400,10458,"$1,690,000","http://www.zillow.com/homes/for_sale/2110883671_zpid"
31965821,40.741146,-73.885078,1987,NA,NA,2015-10-01,390000,12000,"Condominium",2015,58610,658,11373,NA,NA
32319082,40.61124,-74.065559,1841,6,11,2015-12-03,810000,14000,"MultiFamily2To4",2015,609000,4420,10305,NA,NA
32108058,40.690995,-73.86158,1935,2,3,2014-09-11,378500,2500,"SingleFamily",2015,436000,1200,11421,NA,NA
31509682,40.743913,-73.976081,1962,NA,NA,2016-04-01,940000,NA,"Condominium",2015,161312,855,10016,NA,NA
89067898,40.703826,-73.919357,1931,1,1,2015-06-24,599000,NA,"Condominium",2015,142717,826,11237,NA,NA
79488153,40.712314,-73.818923,1955,1,1,2013-04-29,135000,NA,"Cooperative",NA,NA,NA,11435,NA,NA
31529607,40.75304,-73.97036,1982,2,2,2015-01-02,1250000,NA,"Condominium",2014,283531,977,10017,NA,NA
2103323957,40.675176,-73.794053,NA,4,6,NA,NA,NA,"Miscellaneous",NA,NA,NA,11436,"$699,999","http://www.zillow.com/homes/for_sale/2103323957_zpid"
31939032,40.75673,-73.92886,1935,1.5,3,2015-05-07,430000,2500,"SingleFamily",2015,663000,2500,11106,NA,NA
2102476760,40.8265,-73.9402,1921,1,1,NA,NA,NA,"Condominium",NA,NA,590,10039,"$482,000","http://www.zillow.com/homes/for_sale/2102476760_zpid"
111036352,40.727138,-73.995918,1930,1,1,2014-07-31,988000,NA,"Cooperative",NA,NA,NA,10012,NA,NA
29841008,40.83539,-73.82146,1903,2,3,2015-08-31,325000,2374,"SingleFamily",2015,480000,1320,10465,NA,NA
32276399,40.63168,-74.129719,1899,2,6,2015-02-04,223000,7127,"MultiFamily2To4",2015,333000,1950,10310,NA,NA
30570383,40.680985,-74.000265,1960,NA,NA,2015-07-10,625500,2917,"Duplex",2015,2831000,4498,11231,NA,NA
79721015,40.682739,-73.994049,1986,2,2,2016-01-06,1200000,NA,"Cooperative",NA,NA,NA,11231,NA,NA
122192129,40.909122,-73.905525,1962,1,0,2014-10-20,135000,NA,"Cooperative",NA,NA,NA,10471,NA,NA
31958744,40.74407,-73.90944,1955,3,5,2014-09-05,969000,2073,"MultiFamily2To4",2015,912000,3840,11377,NA,NA
29824267,40.868785,-73.85346,1965,NA,NA,2014-09-22,525000,5788,"SingleFamily",2015,437000,2484,10469,NA,NA
94720843,40.661777,-73.763885,2009,1,2,2016-03-23,224000,1306,"SingleFamily",2015,310000,828,11413,NA,NA
2099400199,40.717717,-73.768158,NA,5,6,NA,NA,NA,"Townhouse",NA,NA,NA,11423,"$759,000","http://www.zillow.com/homes/for_sale/2099400199_zpid"
79504606,40.769721,-73.956337,1987,2,2,NA,NA,NA,"MultiFamily5Plus",NA,NA,1080,10021,"$989,999","http://www.zillow.com/homes/for_sale/79504606_zpid"
2099450366,40.7334,-73.854,1955,1,2,NA,NA,NA,"Cooperative",NA,NA,1100,11375,"$405,000","http://www.zillow.com/homes/for_sale/2099450366_zpid"
32129473,40.70325,-73.815519,1930,3,6,2015-02-17,450000,1800,"MultiFamily2To4",2015,387000,1269,11435,NA,NA
2101381915,40.6975,-73.9884,1950,1,1,NA,NA,NA,"Cooperative",NA,NA,734,11201,"$535,000","http://www.zillow.com/homes/for_sale/2101381915_zpid"
32096970,40.749105,-73.73564,1965,2,3,2014-02-28,850000,7359,"SingleFamily",2015,809000,3927,11362,NA,NA
32283855,40.614714,-74.143203,1955,NA,NA,2016-01-06,320000,5000,"SingleFamily",2015,406000,884,10314,NA,NA
31507782,40.734615,-73.983551,1903,2,1,2015-03-26,1552831,NA,"Condominium",2010,134547,1176,10003,NA,NA
2098866678,40.6572,-73.9749,1994,2,2,NA,NA,NA,"Condominium",NA,NA,NA,11218,"$859,000","http://www.zillow.com/homes/for_sale/2098866678_zpid"
119909559,40.74475,-73.95688,1996,1,1,2015-01-20,575000,NA,"Apartment",NA,NA,820,11109,NA,NA
2114613191,40.719688,-73.814323,1940,1,3,NA,NA,NA,"Cooperative",NA,NA,NA,11367,"$299,000","http://www.zillow.com/homes/for_sale/2114613191_zpid"
122066817,40.711243,-73.826714,NA,NA,NA,2014-09-02,145000,NA,"Cooperative",NA,NA,NA,11415,NA,NA
2100496507,40.62023,-73.9259,NA,2,3,NA,NA,NA,"SingleFamily",NA,NA,NA,11234,"$478,000","http://www.zillow.com/homes/for_sale/2100496507_zpid"
32198235,40.686155,-73.72995,1945,2,4,2015-09-16,460000,5000,"SingleFamily",2015,404000,1112,11411,NA,NA
31551818,40.80963,-73.946464,1910,NA,NA,2014-10-11,825000,1485,"Quadruplex",2015,253000,2442,10027,NA,NA
30750998,40.62895,-73.951475,1915,2,3,2014-08-27,520000,2250,"SingleFamily",2015,550000,1136,11210,NA,NA
29837182,40.895215,-73.849625,1920,1,3,2015-11-13,342000,2378,"SingleFamily",2015,327000,1184,10466,NA,NA
32103667,40.74126,-73.705105,1950,2,4,2013-09-16,555000,4000,"SingleFamily",2015,491000,1096,11004,NA,NA
89330368,40.721634,-74.003777,2007,3.5,3,2009-11-10,3541600,NA,"Condominium",2014,601492,2195,10013,"$3,995,000","http://www.zillow.com/homes/for_sale/89330368_zpid"
30657263,40.65998,-73.944655,1910,NA,NA,2015-05-12,450000,2000,"Triplex",2015,555000,2916,11203,NA,NA
55732835,40.583635,-73.818685,2000,NA,NA,2015-05-27,211455,3150,"Duplex",2015,409000,2346,11694,NA,NA
32275336,40.636522,-74.11326,1925,2,3,2014-07-25,270000,2548,"SingleFamily",2015,333000,1306,10310,NA,NA
31981105,40.73555,-73.90254,1945,NA,NA,2014-05-23,530000,2500,"SingleFamily",2015,594000,1710,11377,NA,NA
32063904,40.743925,-73.831305,2015,5,4,2014-06-03,845000,2400,"MultiFamily2To4",2015,323000,2128,11355,NA,NA
32202882,40.668345,-73.76417,1930,3,6,2014-06-26,518000,4765,"MultiFamily2To4",2015,510000,1835,11434,NA,NA
32034275,40.769705,-73.810585,1910,2,5,2014-10-20,585000,2600,"SingleFamily",2015,708000,2600,11354,NA,NA
122064633,40.7584,-73.7146,NA,NA,NA,2013-11-07,150000,NA,"Cooperative",NA,NA,NA,11005,NA,NA
2099863077,40.7302,-74.0101,NA,4,3,NA,NA,NA,"Condominium",NA,NA,3450,10014,"$14,500,000","http://www.zillow.com/homes/for_sale/2099863077_zpid"
32297274,40.625804,-74.14066,1930,2,4,2015-06-16,499000,3469,"SingleFamily",2015,371000,1964,10302,NA,NA
29815730,40.84579,-73.82693,1930,NA,NA,2016-04-13,35406,2500,"SingleFamily",2015,433000,1921,10461,NA,NA
32057863,40.775054,-73.782845,1960,NA,NA,2014-05-16,905000,4594,"SingleFamily",2015,941000,2580,11360,NA,NA
72650155,40.725681,-73.856643,NA,1,1,2015-01-13,185000,NA,"Condominium",NA,NA,700,11374,NA,NA
29836789,40.892935,-73.852004,1949,NA,NA,2015-08-18,470000,4384,"Duplex",2015,475000,2911,10466,NA,NA
119976316,40.871086,-73.915252,1946,1,1,2014-01-13,265000,NA,"Cooperative",NA,NA,NA,10034,NA,NA
31941332,40.758825,-73.916575,1945,1,3,2014-06-03,600000,2500,"Apartment",2015,732000,1812,11103,NA,NA
117451084,40.715278,-73.991943,1900,2,2,2015-10-02,1800000,1725,"Condominium",2014,495915,1316,10002,NA,NA
72700979,40.714909,-73.761421,2005,5,7,2016-02-17,850000,3497,"MultiFamily2To4",2015,660000,2760,11423,NA,NA
29809265,40.840438,-73.857566,1946,1,1,2015-01-15,97000,NA,"Condominium",2015,43052,679,10462,NA,NA
30683544,40.64242,-73.9933,1930,NA,NA,2015-05-18,570000,2504,"VacantResidentialLand",2015,369800,2209,11219,NA,NA
2100550202,40.7808,-73.9573,1923,2,2,NA,NA,NA,"Cooperative",NA,NA,1200,10028,"$2,395,000","http://www.zillow.com/homes/for_sale/2100550202_zpid"
2103737458,40.7202,-73.8396,1965,2,2,NA,NA,NA,"Cooperative",NA,NA,NA,11375,"$645,000","http://www.zillow.com/homes/for_sale/2103737458_zpid"
94639463,40.80492,-73.95716,NA,NA,NA,2013-10-08,2652,NA,"Cooperative",NA,NA,NA,10026,NA,NA
32294048,40.599045,-74.096015,1965,2.5,4,2013-05-13,50000,4200,"SingleFamily",2015,616000,2050,10304,NA,NA
32095770,40.767155,-73.731795,1930,NA,NA,2016-04-13,10,7300,"SingleFamily",2015,675000,1620,11362,NA,NA
2098884698,40.7093,-74.0036,NA,1,1,NA,NA,NA,"Cooperative",NA,NA,NA,10038,"$749,000","http://www.zillow.com/homes/for_sale/2098884698_zpid"
61967071,40.77975,-73.987274,2000,1,1,2015-09-14,1050000,NA,"Condominium",2014,226870,755,10069,NA,NA
30680574,40.61727,-73.980475,1930,2,4,2015-04-08,755000,2092,"SingleFamily",2015,708000,2040,11204,NA,NA
32121119,40.69127,-73.834025,1930,2,6,2016-03-04,390000,2500,"MultiFamily2To4",2015,631000,2644,11419,NA,NA
30733721,40.57551,-74.007264,1935,NA,NA,2015-09-29,540000,4583,"Duplex",2015,597313,3822,11224,NA,NA
2099721531,40.60685,-73.91621,NA,3,6,NA,NA,3240,"MultiFamily2To4",NA,NA,2508,11234,"$1,190,000","http://www.zillow.com/homes/for_sale/2099721531_zpid"
65322619,40.761909,-73.967903,2001,4,3,2013-03-26,12000000,NA,"Condominium",2015,1132613,2669,10022,"$13,995,000","http://www.zillow.com/homes/for_sale/65322619_zpid"
2099497703,40.6588,-73.9621,1930,2,3,NA,NA,NA,"Cooperative",NA,NA,1675,11225,"$1,395,000","http://www.zillow.com/homes/for_sale/2099497703_zpid"
72639290,40.728832,-73.999249,NA,NA,NA,2015-04-29,350000,NA,"Cooperative",NA,NA,NA,10012,NA,NA
32142109,40.693065,-73.77525,1930,3,4,NA,NA,11817,"SingleFamily",2015,502000,1723,11434,"$735,000","http://www.zillow.com/homes/for_sale/32142109_zpid"
31980521,40.738935,-73.90522,1930,NA,NA,2013-12-11,1527375,3000,"SingleFamily",2015,689000,2442,11377,NA,NA
32369852,40.539199,-74.204305,1985,3,3,2014-08-27,387000,1860,"SingleFamily",2015,404000,1480,10309,NA,NA
32298394,40.62668,-74.143139,1965,2.75,6,2016-01-29,480000,3200,"SingleFamily",2015,360000,2318,10302,NA,NA
2099217625,40.7345,-73.9892,1988,1,1,NA,NA,NA,"Condominium",NA,NA,715,10003,"$1,500,000","http://www.zillow.com/homes/for_sale/2099217625_zpid"
30679626,40.62461,-73.988945,1910,NA,NA,2015-04-01,1525000,4007,"SingleFamily",2015,788000,1330,11204,NA,NA
30615596,40.688845,-73.97462,1866,1,2,2014-08-27,360000,2000,"SingleFamily",2015,1151000,3840,11217,NA,NA
30634097,40.674685,-73.89572,1901,3,6,2015-09-15,570000,1000,"MultiFamily2To4",2015,396000,2532,11207,NA,NA
30728131,40.609745,-73.94178,1925,1,3,NA,NA,3100,"SingleFamily",2015,715000,1825,11229,"$875,000","http://www.zillow.com/homes/for_sale/30728131_zpid"
2099301300,40.67619,-73.87106,1910,2,5,NA,NA,2000,"MultiFamily2To4",NA,NA,2300,11208,"$520,000","http://www.zillow.com/homes/for_sale/2099301300_zpid"
68312110,40.691314,-73.95903,1930,2,2,2014-10-17,675000,NA,"Condominium",2015,122684,1034,11205,NA,NA
32073556,40.73861,-73.79844,1959,3,3,2013-07-29,475500,1700,"SingleFamily",2015,543000,1836,11365,NA,NA
32350889,40.53251,-74.15437,1975,2,0,2014-12-03,385000,2472,"Townhouse",2015,409000,1410,10312,NA,NA
2100282204,40.673235,-73.775238,NA,3,3,NA,NA,NA,"SingleFamily",NA,NA,NA,11434,"$399,000","http://www.zillow.com/homes/for_sale/2100282204_zpid"
32182579,40.677315,-73.79659,1950,2,3,2013-11-20,285000,2400,"SingleFamily",2015,303000,1312,11436,NA,NA
29825698,40.87178,-73.852965,1960,NA,NA,2014-07-30,388000,2500,"SingleFamily",2015,376000,1224,10469,NA,NA
2100226248,40.68889,-73.93472,1898,3,9,NA,NA,2175,"Miscellaneous",NA,NA,4784,11221,"$1,500,000","http://www.zillow.com/homes/for_sale/2100226248_zpid"
32000710,40.72053,-73.86478,1942,3,4,2013-11-04,930000,5000,"MultiFamily2To4",2015,1033000,2138,11374,NA,NA
31963224,40.753055,-73.87799,1930,3,7,2013-06-24,850000,2700,"SingleFamily",2015,669000,2520,11372,NA,NA
30571646,40.68366,-73.990235,1925,9.5,8,2016-02-10,3930000,2500,"MultiFamily2To4",2015,1241000,5100,11231,NA,NA
89334376,40.777169,-73.988911,NA,3,3,2013-05-23,2650000,NA,"Condominium",2014,475050,1463,10069,NA,NA
30715188,40.600685,-74.006325,1940,2,4,2014-11-03,735000,1547,"MultiFamily2To4",2015,557000,1584,11214,NA,NA
2099042871,40.80188,-73.95401,NA,1,3,2016-04-07,380000,NA,"Cooperative",NA,NA,900,10026,NA,NA
55501545,40.745221,-73.995174,1910,2,1,2015-06-30,2350000,NA,"MultiFamily2To4",2014,302426,1176,10001,NA,NA
29837647,40.89414,-73.841965,1930,NA,NA,2016-04-04,323000,2043,"Duplex",2015,4e+05,1887,10466,NA,NA
31969261,40.759015,-73.864215,1930,4,11,2002-08-08,275000,2648,"MultiFamily2To4",2015,706000,3020,11369,NA,NA
119911537,40.883831,-73.91114,NA,1,1,2013-08-14,230000,NA,"MultiFamily2To4",NA,NA,NA,10463,NA,NA
31492966,40.707923,-74.017242,1990,1,1,2015-12-15,475000,NA,"MultiFamily2To4",2014,155712,600,10280,NA,NA
32183084,40.675929,-73.79395,1960,NA,NA,2013-09-13,300000,2600,"SingleFamily",2015,317000,1056,11436,NA,NA
89329711,40.717555,-73.983619,2007,1,1,2013-05-08,493818,551,"MultiFamily2To4",2015,148913,551,10002,NA,NA
32301001,40.636077,-74.167141,1920,2,4,2006-12-19,288400,2613,"SingleFamily",2015,263000,1688,10303,"$299,000","http://www.zillow.com/homes/for_sale/32301001_zpid"
124398175,40.72895,-73.999549,1930,1,1,2015-09-16,830000,NA,"Cooperative",NA,NA,NA,10012,NA,NA
32221334,40.60984,-73.7582,1958,NA,NA,2014-03-19,249100,2500,"SingleFamily",2015,201000,1296,11691,NA,NA
118328129,40.804056,-73.950333,1920,2,3,2014-04-04,735000,4000,"Condominium",2014,130225,1058,10026,NA,NA
30671443,40.649175,-73.97879,1925,NA,NA,2015-12-15,990000,1808,"Duplex",2015,799000,1592,11218,NA,NA
79716342,40.644756,-73.95919,1909,1,4,2015-05-27,605000,NA,"Cooperative",NA,NA,1500,11226,NA,NA
31962830,40.754227,-73.882033,1951,NA,NA,2014-03-10,268000,23000,"Condominium",2015,44532,673,11372,NA,NA
65322183,40.722095,-73.996971,1909,2.5,2,2015-04-06,3625000,NA,"Condominium",2014,332792,2032,10012,NA,NA
32183218,40.67423,-73.793535,1925,1,2,2014-06-25,318000,2000,"SingleFamily",2015,312000,812,11436,NA,NA
29789813,40.902675,-73.867515,1945,3,5,2014-05-01,512300,6465,"SingleFamily",2015,494000,2200,10470,NA,NA
32356279,40.55851,-74.170279,1970,2,3,2015-02-18,560000,4000,"SingleFamily",2015,506000,1680,10312,NA,NA
32097213,40.747223,-73.731282,1999,2,2,2015-05-29,576000,NA,"Condominium",2015,531485,1150,11362,NA,NA
121437768,40.88039,-73.836074,1967,1,2,2014-05-28,126000,NA,"Cooperative",NA,NA,NA,10475,NA,NA
32323008,40.593133,-74.067775,1920,NA,NA,2015-03-19,542218,7000,"MultiFamily2To4",2015,526000,2989,10305,NA,NA
31263083,40.614097,-73.755998,1918,1,3,2015-09-15,170000,3998,"SingleFamily",2015,169438,1626,11096,NA,NA
2099024434,40.683201,-73.919213,NA,4,NA,NA,NA,NA,"Townhouse",NA,NA,NA,11233,"$1,549,000","http://www.zillow.com/homes/for_sale/2099024434_zpid"
32012655,40.698785,-73.88919,1931,4,5,NA,NA,2178,"MultiFamily2To4",2015,349000,3700,11385,"$1,250,000","http://www.zillow.com/homes/for_sale/32012655_zpid"
97501772,40.807338,-73.939712,1909,1,2,2015-05-14,1800000,665,"Condominium",2011,115000,2560,10035,NA,NA
72648578,40.744766,-73.920547,1928,1,1,2014-08-18,240000,NA,"Cooperative",NA,NA,600,11104,NA,NA
2099343242,40.7554,-73.8773,1957,1,1,NA,NA,NA,"Condominium",NA,NA,NA,11372,"$195,000","http://www.zillow.com/homes/for_sale/2099343242_zpid"
30625917,40.7025,-73.920005,1931,1,4,2013-09-20,1450000,2400,"MultiFamily2To4",2007,535000,5400,11237,NA,NA
2098964333,40.7093,-74.0036,NA,1,2,NA,NA,NA,"Cooperative",NA,NA,NA,10038,"$975,000","http://www.zillow.com/homes/for_sale/2098964333_zpid"
32331953,40.573689,-74.103611,1965,NA,NA,2016-02-24,355000,2400,"SingleFamily",2015,314000,1064,10306,NA,NA
32120851,40.69064,-73.83891,1920,4,8,2014-12-09,400000,2500,"MultiFamily2To4",2015,498000,2480,11416,NA,NA
2099285447,40.7097,-73.8188,1966,2,2,NA,NA,NA,"Cooperative",NA,NA,1400,11435,"$385,000","http://www.zillow.com/homes/for_sale/2099285447_zpid"
79708077,40.67498,-73.956771,2005,5,5,2015-02-10,580000,1267,"MultiFamily2To4",2015,809000,2932,11238,NA,NA
32301270,40.63615,-74.169715,1960,NA,NA,2014-05-28,117000,4360,"SingleFamily",2015,250000,912,10303,NA,NA
97518335,40.777169,-73.988911,2007,2,2,2013-12-06,1625000,NA,"Condominium",2014,341452,1058,10069,NA,NA
2100293586,40.7259,-74.0035,2013,4,4,NA,NA,NA,"Condominium",NA,NA,2261,10013,"$6,350,000","http://www.zillow.com/homes/for_sale/2100293586_zpid"
32198087,40.686814,-73.735035,1945,NA,NA,2015-02-19,10,5000,"SingleFamily",2015,489000,1820,11411,NA,NA
30749082,40.58974,-73.945025,1930,3,4,2005-08-12,535000,2183,"MultiFamily2To4",2015,480000,1980,11235,"$829,000","http://www.zillow.com/homes/for_sale/30749082_zpid"
72640084,40.744337,-73.955988,2005,2,3,2016-04-07,1700000,NA,"Condominium",2015,200320,1515,11101,NA,NA
79498350,40.773414,-73.979789,1930,2,2,NA,NA,NA,"Cooperative",NA,NA,NA,10023,"$1,875,000","http://www.zillow.com/homes/for_sale/79498350_zpid"
32131869,40.70818,-73.80207,1912,NA,0,2015-05-27,680000,1660,"SingleFamily",2007,413000,2050,11432,NA,NA
2116500056,40.781204,-73.898143,1925,2,2,2014-02-17,790000,NA,"MultiFamily2To4",NA,NA,1450,11105,NA,NA
2099148815,40.7277,-73.8529,1952,1,2,NA,NA,NA,"Cooperative",NA,NA,NA,11374,NA,NA
83056545,40.745529,-73.954635,2008,1,1,2015-07-22,800000,52800,"Condominium",2015,68948,732,11101,NA,NA
31945425,40.77623,-73.90499,1925,1,2,2015-05-26,425000,2500,"MultiFamily2To4",2015,710000,1600,11105,NA,NA
79508371,40.856708,-73.937545,1935,1,1,2012-10-02,309000,NA,"Cooperative",NA,NA,NA,10040,"$519,000","http://www.zillow.com/homes/for_sale/79508371_zpid"
79727789,40.667433,-73.960434,1926,1,1,2014-08-27,325000,NA,"Cooperative",NA,NA,NA,11225,NA,NA
32098944,40.74082,-73.723045,1955,2.5,3,2016-01-14,498000,4500,"SingleFamily",2015,505000,1247,11426,NA,NA
2100314783,40.57716,-73.95663,NA,1,1,NA,NA,NA,"Cooperative",NA,NA,950,11235,"$491,500","http://www.zillow.com/homes/for_sale/2100314783_zpid"
2099370221,40.8061,-73.9472,1910,2,2,NA,NA,NA,"Condominium",NA,NA,1330,10027,"$1,450,000","http://www.zillow.com/homes/for_sale/2099370221_zpid"
32134910,40.71073,-73.78402,1920,3,5,2015-12-18,530000,2400,"MultiFamily2To4",2015,411000,1352,11432,NA,NA
119913492,40.796401,-73.946853,NA,NA,NA,2013-05-21,396984,NA,"Cooperative",NA,NA,NA,10029,NA,NA
29802251,40.835529,-73.856621,NA,1,2,2014-12-10,149000,573,"Condominium",2015,62049,573,10462,NA,NA
